rho_program,s,mu,b_met,SAM,met,tlogmu,resid,ds,nit,x_b_gly,x_b_glu,x_b_cys,x_b_gsg,x_b_gsh,x_c_thf,x_c_5mf,x_c_2cf,x_c_1cf,x_c_10f,x_c_dhf,x_aic,x_c_glu,x_c_cys,x_glc,x_c_gly,x_c_gsg,x_c_gsh,x_cyt,x_hcy,x_c_ser,x_sah,x_sam,x_met,x_c_coo,x_species_1,x_species_2,x_species_3,x_species_4,x_species_5,x_species_6,x_species_8,x_species_9,x_m_thf,x_m_2cf,x_m_1cf,x_m_10f,x_m_ser,x_m_gly,x_m_coo,x_src,x_dmg,x_parameter_1,x_parameter_2,x_parameter_3,x_parameter_4
0.0,11.109442130541554,2.118667464457604,63.56002393372811,3005.1323417657363,22.95095706955664,0.0022344996153263502,1.120216965401635e-09,0.5,2,229.43514201452155,59.83766333651562,194.74185839634853,0.5447530436966517,13.259339526009219,8.025962980640038,0.11356663622388909,0.7288642597436107,0.3701616752173591,4.104896334637616,0.05654811356184231,0.9348517373177452,3122.241647179438,328.1128173930231,10.665446612522866,907.5686905149736,69.04150525857929,8599.0919942078,92.89498622491297,2.6632370777450998,481.6605511582146,488.34450742105054,3005.1323417657363,22.95095706955664,10.39169852423885,0.018833762913478283,69.00895646473256,83.88424869436207,97.18323014632497,0.04901266160792381,1.4167289013018154,35.42095400343991,164.07904599656015,21.786996247932468,1.6123164304465816,1.5167285145712712,15.283958807049723,1683.1855289801506,1984.605102734354,47.751078308292236,5.876938300158866,0.0011606668913929738,51.155109130199165,54.3202436522061,16.477407272855498,0.6442135518044722
0.0,11.60945659439403,2.120839846475528,63.625195394265845,3222.6052729020766,22.924252631717575,0.001882277705037405,6.521233317786431e-10,0.5,2,229.61532466012198,59.8368980862146,194.74752905344258,0.5448018364199575,13.259664038807022,8.033613890704148,0.10512045241140061,0.7291016068782906,0.370251350195298,4.105345103295975,0.056567596531359496,0.9348470373656254,3122.15613306019,328.2931190723426,10.662245432320889,908.4140546547071,69.04776317448108,8601.017934402316,92.99584949521908,2.66571135741595,481.6486048070334,503.5298046099663,3222.6052729020766,22.924252631717575,10.386874937873007,0.018853889374600617,68.95975220015296,83.93758938536807,97.22207817127848,0.0490704613295922,1.417987352289873,35.41338762904744,164.08661237095254,21.7908349739172,1.6119286932114227,1.5164950954928955,15.280741237378525,1683.4563867228485,1985.898839667156,47.73470506569691,5.815800220729889,0.0007125114417632114,51.1199630759074,54.347900266993946,16.4690682643406,0.6443302097024555
0.0,12.109467914245844,2.122690222739239,63.680706682177174,3441.727758445902,22.902659892005712,0.0016179993641596696,3.880662437736405e-10,0.5,2,229.7847894348825,59.836252090745646,194.75231149421379,0.5448430027796191,13.259937696167274,8.040356726244019,0.0977540734935628,0.7292951742553456,0.37032439428033587,4.105686145414389,0.05658348632360853,0.9348434659466078,3122.0839737225538,328.44540340014163,10.659178074637166,909.2118637598562,69.05304298065414,8602.643302602204,93.08110441505647,2.6677542740303934,481.64928030214435,517.7058995698341,3441.727758445902,22.902659892005712,10.382582230806118,0.018871634085523947,68.91644472830029,83.98459763790721,97.25630433247558,0.04912142292632035,1.4190965304429266,35.406721423713584,164.09327857628642,21.7943089013938,1.6115770102812048,1.5162833716296504,15.277830716695375,1683.776773759638,1987.1261193121945,47.720088220975036,5.759323578739426,0.0004367579723430674,51.089030516288325,54.372270591114805,16.461727129113697,0.6444329423657915
0.0,12.609476887824458,2.1242955216270434,63.7288656488113,3662.3019900570853,22.885061953760136,0.0014141521753538444,2.369188122516512e-10,0.5,2,229.9443994327238,59.835696839104095,194.75641884199513,0.5448783699230777,13.26017270500378,8.046345204519513,0.09128275656296282,0.729452996528903,0.3703838615243096,4.105938738681037,0.05659644219106968,0.9348408209452191,3122.0219714883324,328.5763551081569,10.656250040258278,909.9651226086244,69.05757901384453,8604.040033394285,93.15446407025678,2.669474308503491,481.65829302349636,530.9703566140851,3662.3019900570853,22.885061953760136,10.378724698950418,0.018887381663164688,68.87806935306068,84.02629941580358,97.28665911346957,0.04916665034127509,1.4200805992454848,35.40080922533115,164.09919077466887,21.797489340593657,1.6112542380557933,1.5160890490434655,15.275167372307111,1684.123457716508,1988.2891718034712,47.70690672939557,5.706775343109318,0.0002673985472783807,51.06162189007336,54.39388755878192,16.455220869658064,0.64452401864881
0.0,13.109484083257183,2.1257091644152446,63.77127493245734,3884.1607119099294,22.87061364954172,0.001252690065091877,1.4867779293093785e-10,0.5,2,230.09492396745065,59.83521237682426,194.76000005505452,0.5449092156257934,13.260377595937184,8.05170008264305,0.08556012341275412,0.729581550116655,0.37043221454638325,4.1061190336979,0.056606995588720246,0.9348389330974823,3121.9678896312503,328.69065629676163,10.653461323944095,910.6767617467464,69.06153515277687,8605.258453015816,93.21853203789678,2.6709467408780454,481.6728063779829,543.4089922020961,3884.1607119099294,22.87061364954172,10.375230446592534,0.018901440439862985,68.84385534144333,84.06351648734893,97.31374328252022,0.0492070286281879,1.420958917456872,35.395534028920935,164.10446597107904,21.800426336851654,1.6109554177614842,1.5159091453924989,15.272709099994387,1684.4817425523622,1989.390955474399,47.694922205902316,5.6576254831647885,0.00016354218020994617,51.037186331801976,54.41317793096073,16.449419208214444,0.6446052531686915
0.0,13.60948991263239,2.1269690628007814,63.80907188402344,4107.161640033033,22.858669884516335,0.0011216622039054716,9.631590505100509e-11,0.5,2,230.23705604061627,59.834784442419604,194.76316148109555,0.5449364525502385,13.260558458702254,8.056517513142852,0.08046897823029218,0.729686065293342,0.3704714425290181,4.106240425057071,0.056615575751300634,0.934837662065576,3121.920130272112,328.7916552406891,10.650808618656262,911.3495903479339,69.06502844954353,8606.334518728017,93.27517178689854,2.6722248178331616,481.69092587789913,555.0974374756574,4107.161640033033,22.858669884516335,10.372044253776378,0.01891406003367215,68.81318059572561,84.096913631605,97.33804258999803,0.04924327435085989,1.4217471487620048,35.39080122956122,164.1091987704387,21.803156079645255,1.6106770007270277,1.5157415253519908,15.27042539427575,1684.8423849874994,1990.434781984083,47.68395333964529,5.611475974745765,9.993561001137159e-05,51.01527924683194,54.4304868664809,16.44421695344347,0.6446781119781739
0.0,14.10949467968245,2.128102783912849,63.84308351738547,4331.183021248972,22.848734159769354,0.0010130480963984267,6.409960837448048e-11,0.5,2,230.37142422064122,59.834402609460554,194.76598080338766,0.5449607476020647,13.260719741258931,8.060875015220576,0.07591457833380037,0.7297707756179848,0.370503155708042,4.106313944981026,0.05662253014135767,0.9348368922896586,3121.877525636557,328.881800991342,10.648286720562387,911.9862690614635,69.06814443723366,8607.29451206808,93.32574726528718,2.673347008463052,481.7113734493273,566.1025187519623,4331.183021248972,22.848734159769354,10.369122794240177,0.018925444378796164,68.7855382221555,84.12703359826607,97.35995344033975,0.0492759729649422,1.4224580838670047,35.38653362287941,164.11346637712063,21.805705620467286,1.6104163579134494,1.5155846063282243,15.268293415291058,1685.199626687588,1991.4240815822634,47.67385893751404,5.56801606665024,6.1021831015613715e-05,50.99553840003548,54.44609611158177,16.439528366838225,0.6447437906382328
0.0,14.609498611474171,2.129130893423757,63.87392680271272,4556.120081918966,22.84042120508368,0.0009213734693032037,4.37597759335739e-11,0.5,2,230.4986010973789,59.83405907496229,194.76851611704916,0.5449825996738566,13.26086476975784,8.06483579952826,0.07181964235952867,0.7298391171180236,0.37052866094644143,4.1063486392672015,0.05662814078257155,0.9348365290343211,3121.8392020436913,328.96292711530083,10.645889420503257,912.5892963430574,69.07094710074142,8608.158097679345,93.37128023173885,2.6743417344078266,481.733277494727,576.4834509059701,4556.120081918966,22.84042120508368,10.36643139505258,0.018935761501709614,68.7605115696282,84.15432330419733,97.37980211306093,0.04930560686673027,1.4231022567271616,35.38266766178762,164.11733233821232,21.80809587811757,1.6101714697551537,1.5154371722587932,15.266295479868496,1685.5499399191565,1992.3622591111523,47.664526585852855,5.526994108648699,3.7236569681362915e-05,50.97766606486868,54.46023762517748,16.435282954035266,0.6448032725986905
0.0,15.109501879932811,2.130069131565654,63.90207394696962,4781.882173924114,22.833429632643533,0.0008428265512193598,3.069011552475126e-11,0.5,2,230.61910964285804,59.83374786304626,194.77081188562568,0.5450023906983165,13.260996089732735,8.068451943628585,0.06812060459869777,0.7298938870781742,0.3705490220528938,4.106351905359801,0.05663263728333584,0.934836494837896,3121.804490567766,329.0364383376061,10.643610065490165,913.1610038521696,69.07348542447082,8608.940332884951,93.41255387334594,2.6752304729546776,481.7560370873721,586.2928584122151,4781.882173924114,22.833429632643533,10.363941811031223,0.018945150936233668,68.73775537709828,84.17915368173124,97.39785931536557,0.049332576669863216,1.423688411580462,35.379150622350316,164.12084937764968,21.810343560500993,1.6099407296006105,1.5152982555455075,15.264417454352891,1685.8912275329249,1993.2526085021202,47.65586497560662,5.488199743399888,2.2709670290520173e-05,50.961415542622575,54.47310389912905,16.43142228451127,0.6448573733501781
0.0,15.609504616740331,2.130929842139306,63.92789526417918,5008.390468837045,22.82752178490826,0.0007746930533732918,3.027472696085263e-11,0.5,2,230.73342827647735,59.83346429601137,194.77290289315502,0.5450204195362915,13.26111569245026,8.071766755577574,0.06476477389073211,0.7299373704298897,0.3705651078353098,4.106329785062854,0.056636207204747234,0.9348367264408414,3121.7728677266578,329.1034345850114,10.64144190811722,913.7035578602643,69.07579773857307,8609.653002029232,93.45018173059476,2.676029811343976,481.77923362103485,595.5776454381199,5008.390468837045,22.82752178490826,10.361630671555828,0.01895372940589369,68.71698138078048,84.20183487432739,97.41435131631542,0.04935721751154973,1.4242238605966258,35.375938435373996,164.12406156462598,21.812462403014262,1.6097228184228913,1.5151670617538058,15.262647716809054,1686.2223116671385,1994.0982647908158,47.6477986275679,5.451452550898015,1.3843306507015179e-05,50.94658087175434,54.48485585719281,16.42789756253118,0.6449067741713395
0.0,16.109506923820664,2.1317229224165017,63.951687672495055,5235.576084715139,22.822508787446015,0.0007149934668817248,1.731827945023271e-11,0.5,2,230.84199510330808,59.83320463838275,194.7748169016946,0.5450369247718994,13.261225167104774,8.074816556732932,0.06170815664038634,0.7299714402605046,0.37057763033922775,4.106287211721062,0.05663900430671491,0.9348371721935488,3121.743915580331,329.1647944994349,10.639378319642194,914.2189645365443,69.07791464249266,8610.30551424418,93.48465413122136,2.6767528228513346,481.8025728888306,604.3797369492544,5235.576084715139,22.822508787446015,10.359478377119178,0.01896159522076816,68.69794721488148,84.22262798448418,97.4294685498161,0.049379811670805,1.4247147604429542,35.37299401093706,164.12700598906298,21.81446397609103,1.6095166241587455,1.5150429211056577,15.260976478644583,1686.5426058799176,1994.9021800251874,47.64026420218217,5.416594699849905,8.434956268548153e-06,50.93298889278265,54.49562896029008,16.424667753192907,0.6449520481811085
0.0,16.609508880829573,2.1324564642867245,63.97369392860173,5463.378555768061,22.818239390711195,0.0006622486874484773,1.5000990836458512e-11,0.5,2,230.94521159563405,59.832965853615754,194.7765764667403,0.5450521002880436,13.2613258047804,8.077632043707544,0.058913772724044286,0.7299976377328338,0.3705871752667659,4.106228215463862,0.056641155105577705,0.9348377899049405,3121.7172944642275,329.22123253774714,10.637412915490799,914.7090776182341,69.07986100257781,8610.905516979958,93.5163699522705,2.6774100018116695,481.82584674450237,612.7367108698375,5463.378555768061,22.818239390711195,10.357468300301308,0.018968831710745846,68.68044777099648,84.24175423998892,97.44337232358967,0.04940059842199284,1.425166328118147,35.37028593177724,164.1297140682228,21.81635822057711,1.609321189004977,1.5149252567658293,15.259395333652094,1686.8519039669786,1995.6671142226464,47.633207866527556,5.38348608761856,5.137619730501533e-06,50.92049307144754,54.505537969073586,16.421698123059468,0.644993680639261
0.0,17.10951055057693,2.1331371949288407,63.99411584786522,5691.744575062003,22.814591585093126,0.0006153271508242616,1.015785353975276e-11,0.5,2,231.04344587141324,59.83274543484309,194.77820019964147,0.5450661060992371,13.261418670741762,8.080239341384043,0.05635034095223367,0.7300172356776393,0.37059422618848514,4.106156091705552,0.05664276409252616,0.9348385450768529,3121.6927240240793,329.27333870303323,10.635539624631171,915.1756074253071,69.08165734142663,8611.459322768394,93.54565872793823,2.6780099095170127,481.8489074351771,620.682338643361,5691.744575062003,22.814591585093126,10.355586195746623,0.018975509929428463,68.66430841168042,84.25940220790118,97.4562000967797,0.04941978179556451,1.4255830108486376,35.36778742543922,164.1322125745608,21.818153810336735,1.6091356742801268,1.5148135636850406,15.257896951698108,1687.1502432078196,1996.3956356402575,47.62658337595101,5.352001031022858,3.1282109269451045e-06,50.908968647714225,54.51468069140425,16.418959093583354,0.6450320849043778
0.0,17.609511983000306,2.13377078596941,64.0131235790823,5920.626955760667,22.811466256750325,0.0005733439266042695,8.284928298962768e-12,0.5,2,231.1370356569582,59.832541284846066,194.7797036626014,0.5450790760325874,13.261504655683595,8.082660826249432,0.05399124429980799,0.7300312892675443,0.3705991838402585,4.106073538451076,0.056643917892250234,0.9348394094656787,3121.669969767959,329.32160672555835,10.633752723151893,915.6201305022925,69.08332082299981,8611.97221184561,93.57279633417048,2.678559628616754,481.8716501938863,628.2470488196498,5920.626955760667,22.811466256750325,10.353819755953985,0.018981690800869797,68.64937959577378,84.27573351843002,97.46806966565289,0.04943753673996139,1.4259686209142322,35.3654755490737,164.1345244509263,21.81985840430215,1.6089593363879324,1.5147073941193085,15.256474865190624,1687.4378152786678,1997.0901266423643,47.620350646393995,5.322025931017881,1.90415006070767e-06,50.898308794172294,54.523140955224854,16.416425332781422,0.6450676150819792
0.0,18.109513218109676,2.1343620752330033,64.0308622569901,6149.9837682181305,22.808782353610486,0.0005355931234291914,1.7182953139943386e-11,0.5,2,231.22629098443994,59.83235162919713,194.7811000161618,0.5450911232851556,13.261584512806134,8.08491577687098,0.051813708867187884,0.7300406764809017,0.37060238153348873,4.105982767663829,0.05664468858390012,0.9348403599159807,3121.648833335999,329.3664544580051,10.632046845223362,916.0440994006543,69.08486596537169,8612.448651122095,93.59801634217547,2.6790650890762344,481.8940012654687,635.4583258550298,6149.9837682181305,22.808782353610486,10.352158270583171,0.018987426836968645,68.63553258836606,84.29088744141856,97.47908250895644,0.049454014051384554,1.426326443463537,35.363330537896836,164.13666946210319,21.821478826940176,1.6087915098648642,1.5146063474120175,15.255123315782955,1687.7149078555171,1997.7527927655158,47.6144746696048,5.293457556956809,1.1587540101551615e-06,50.8884215498817,54.530990985112474,16.41407503002025,0.645100576127357
0.0,18.60951428819225,2.1349152294769453,64.04745688430836,6379.777619349285,22.806473175512007,0.0005015018229814204,5.182160470776577e-12,0.5,2,231.31149665531123,59.83217495211322,194.7824004972896,0.5451023445277745,13.261658885190146,8.087020892752404,0.0497981475333599,0.7300461304972958,0.37060409749276607,4.105885595364391,0.056645136360007835,0.9348413774170213,3121.6291453149183,329.4082389401385,10.630416980002249,916.4488522800395,69.08630516705905,8612.892455891426,93.62151840604896,2.6795313067121778,481.9159095455709,642.3410542349964,6379.777619349285,22.806473175512007,10.350592360604342,0.01899276352127405,68.6226560111994,84.30498457195849,97.48932648110939,0.04946934434618069,1.4266593233539389,35.361335280662864,164.13866471933713,21.82302120162529,1.6086315950112364,1.5145100625359011,15.25383714082758,1687.9818661054717,1998.3856734386466,47.608924672567994,5.266201732871818,7.049823695199245e-07,50.87922735503438,54.538293315920356,16.41188931273171,0.6451312319744884
0.0,19.109515219479217,2.135433866550932,64.06301599652795,6609.975047743341,22.804483506403145,0.00047059807339222526,1.6364717276136558e-11,0.5,2,231.39291449082373,59.832009948126014,194.78361477948576,0.5451128229964632,13.26172832641599,8.088990711865234,0.04792763154849664,0.7300482657122871,0.37060456476301396,4.105783514449347,0.05664531166179762,0.9348424463403482,3121.610759824831,329.44726775016466,10.628858460043942,916.8356221238524,69.08764910350723,8613.30691165481,93.64347458410931,2.6799625612346345,481.93734065230933,648.9178163041331,6609.975047743341,22.804483506403145,10.349113767567587,0.01899774043157493,68.6106530495463,84.3181298188484,97.49887799525386,0.04948364128350869,1.4269697355743487,35.35947489448983,164.14052510551016,21.82449105239156,1.6084790485445843,1.5144182124560213,15.252611686607846,1688.2390671641895,1998.9906533769995,47.60367345436817,5.240172291818579,4.2881760124311124e-07,50.8706570548861,54.54510234423068,16.409851774023966,0.6451598121219001
0.0,19.60951603341692,2.135921149094739,64.07763447284216,6840.546013443293,22.802767381462033,0.00044248818271969126,7.318590178329032e-12,0.5,2,231.47078538606485,59.83185548497712,194.78475124918478,0.545122630865498,13.261793316389275,8.090837949374034,0.046187462282291133,0.7300475986984015,0.37060397919130295,4.105677753554364,0.05664525689975162,0.9348435538235553,3121.5935503638525,329.48380772097835,10.627366944838371,917.2055454470869,69.08890703144428,8613.694867644374,93.66403419381943,2.680362531675212,481.958272658505,655.2091507724078,6840.546013443293,22.802767381462033,10.347715184208242,0.019002392156428367,68.59943917577505,84.33041484341541,97.50780380426743,0.04949700419655674,1.4272598427225833,35.35773637798579,164.14226362201424,21.825893383920832,1.608333376294508,1.5143304997235552,15.251442740061119,1688.4869031643796,1999.5694740349409,47.598696854569475,5.215290215283279,2.607854613908964e-07,50.86265027301058,54.551465594304865,16.407948087597596,0.6451865170031928
0.0,20.109516747644488,2.1363798578414586,64.09139573524375,7071.46346556085,22.801286336220382,0.0004168402583947274,5.727651046647795e-12,0.5,2,231.54533118176977,59.83171057463291,194.78581722160652,0.5451318311008722,13.261854273699454,8.092573774483686,0.044564821950164,0.7300445651548698,0.37060250588038335,4.105569324686047,0.05664500784496404,0.9348446892716776,3121.5774065623405,329.51809175024675,10.625938401810293,917.5596704318309,69.09008702659479,8614.058809875572,93.68332760588636,2.6807344012304557,481.9786929742969,661.2337777090385,7071.46346556085,22.801286336220382,10.34639011658952,0.019006749047993567,68.58894028251126,84.34192006193751,97.51616246268092,0.049509520253892686,1.4275315422029926,35.35610832652122,164.14389167347883,21.827232746121343,1.6081941273171942,1.5142466529260086,15.250326473635464,1688.725769946082,2000.1237447427327,47.59397332098868,5.191482905638455,1.5856908973855132e-07,50.85515407731215,54.557424757385526,16.406165691888987,0.6452115223934881
0.0,20.609517376751548,2.1368124499862504,64.10437349958751,7302.70297421528,22.800008024144176,0.0003933720147418149,1.9885289556634637e-12,0.5,2,231.61675636723254,59.8315743502853,194.7868191119686,0.5451404789306564,13.26191156542223,8.094208038271358,0.04304848704820712,0.7300395336651669,0.37060028442598675,4.105459061830878,0.056644594758492234,0.9348458439530548,3121.56223160791,329.55032420491415,10.624569086289174,917.8989644651799,69.0911961722591,8614.400919105316,93.70146925607784,2.6810809397348585,481.9985960390343,667.0087948874536,7302.70297421528,22.800008024144176,10.345132770694661,0.019010837843960862,68.57909114271943,84.35271629925246,97.52400553362831,0.049521266245050204,1.4277865052064,35.354580697159214,164.14541930284074,21.82851328745714,1.6080608890301464,1.5141664237531225,15.249259399759604,1688.9560595776297,2000.654953308885,47.58948355396988,5.168683558466824,9.640178419850961e-08,50.84812187969133,54.5630165498642,16.404493529479968,0.6452349830459285
0.0,21.10951793286978,2.137221106383518,64.11663319150553,7534.242415892473,22.79890511783674,0.000371841553065466,6.818632198390232e-12,0.5,2,231.68524962714812,59.83144604785067,194.7877625731718,0.5451486230275993,13.261965515002085,8.095749462374936,0.04162859190558124,0.7300328169064768,0.37059743318334587,4.105347652318173,0.05664404331156134,0.9348470106710667,3121.5479401742427,329.58068526981134,10.62325552140325,918.2243210806375,69.09224071098674,8614.723117452575,93.7185600693167,2.6814045694659954,482.01798159138775,672.5498495668423,7534.242415892473,22.79890511783674,10.34393795825162,0.019014682184135406,68.56983413240289,84.36286616178784,97.53137859076595,0.04953231006370845,1.4280262090790845,35.35314461351739,164.14685538648268,21.829738799807,1.6079332831057938,1.5140895845209108,15.248238332566311,1689.1781554557667,2001.1644759715646,47.58521021053619,5.146830613036254,5.8598860127473756e-08,50.84151252339676,54.56827342576616,16.402921830912938,0.6452570357093322
0.0,21.609518426138013,2.1376077702170972,64.12823310651292,7766.061703378034,22.7979544300702,0.0003520402542161946,4.693496056219535e-12,0.5,2,231.7509852448433,59.831324990905124,194.78865260785886,0.5451563064717866,13.262016408667597,8.097205796186074,0.04029643254056554,0.7300246808184534,0.37059405275629975,4.105235662360406,0.056643375338261664,0.9348481834968169,3121.53445673503,329.6093344890502,10.621994478489514,918.5365663211594,69.09322616804094,8615.027106352652,93.73468943441374,2.6817074183099336,482.0368533589105,677.8712891544884,7766.061703378034,22.7979544300702,10.342801017884945,0.019018303041735407,68.56111816556127,84.37242518353466,97.53832205432197,0.04954271194604044,1.4282519643412952,35.35179220293496,164.14820779706508,21.83091275675366,1.6078109619490681,1.5140159260482622,15.247260355249027,1689.392429166358,2001.6535866481888,47.581137656116255,5.125867266220613,3.5615274125018e-08,50.835289522066134,54.57322417135696,16.401441934403174,0.6452778016454016
0.0,22.109518865070157,2.137974179040622,64.13922537121866,7998.14255305193,22.79713620635439,0.00033378720364963047,9.09364860892535e-12,0.5,2,231.81412437391958,59.831210578291156,194.78949366057384,0.5451635675424726,13.262064500707158,8.09858394852494,0.039044303119808034,0.73001535213185,0.37059022886165033,4.105123557908186,0.056642609453614004,0.9348493575508643,3121.52171417697,329.6364136803085,10.620782958371864,918.8364645524911,69.0941574529549,8615.314397779992,93.74993682963824,2.681991363183954,482.05521805632986,682.9862936621158,7998.14255305193,22.79713620635439,10.34171774862436,0.01902171908525052,68.55289780170419,84.38144278722223,97.5448718921786,0.04955252550971211,1.4284649373506455,35.35051645992615,164.14948354007387,21.83203834663967,1.6076936056385187,1.5139452558133968,15.24632279190843,1689.5992385555396,2002.123465473941,47.57725175457454,5.1057410394902325,2.1643689819873337e-08,50.829420422077135,54.577894403820245,16.40004613473923,0.6452973887389074
0.0,22.60951925684821,2.1383218915773696,64.14965674732109,8230.468283634924,22.7964335522423,0.00031692475103258286,3.2729434552273113e-12,0.5,2,231.87481618980993,59.83110227382841,194.79028969424297,0.5451704403753126,13.262110017847064,8.099890098505819,0.03786535893990077,0.7300050245740767,0.37058603468961365,4.105011721727605,0.056641761563025944,0.934850528824495,3121.509652648515,329.66204935483705,10.619618173701703,919.1247237613998,69.09503894382418,8615.58634016668,93.76437317302245,2.682258065837632,482.0730846141395,687.9069924279997,8230.468283634924,22.7964335522423,10.340684353476874,0.019024946983455245,68.54513249441953,84.38996309426932,97.55106021053882,0.04956179862968424,1.4286661694012641,35.34931113113861,164.15068886886138,21.83311850135754,1.607580919245349,1.5138773963384482,15.245423183058675,1689.7989266375573,2002.5752066458344,47.57353968943865,5.08640339131149,1.3151598123324452e-08,50.82387626569399,54.58230699144241,16.398727556047042,0.6453158932749937
0.0,23.109519607556848,2.138652310317517,64.15956930952551,8463.0236415216,22.79583196713813,0.00030131492622281075,2.3021584638627246e-12,0.5,2,231.93319893211032,59.830999597703766,194.79104425414303,0.5451769555121663,13.2621531629132,8.101129789331791,0.036753501100072535,0.7299938640034422,0.3705815328563106,4.104900467424615,0.05664084528380293,0.9348516940329461,3121.498218596707,329.6863547428354,10.61849753245243,919.4020003761705,69.09587455782182,8615.844140086945,93.7780619528435,2.6825090026124014,482.09046358110857,692.6445672079851,8463.0236415216,22.79583196713813,10.339697391268237,0.019028001663646574,68.53778595585426,84.39802561033939,97.55691575378374,0.04957057417972163,1.4288565928907728,35.34817061799803,164.151829382002,21.834155921596615,1.6074726304674156,1.5138121837641278,15.244559264171846,1689.9918210824344,2003.0098256042515,47.56998981079223,5.067809369039775,7.990645212178163e-09,50.81863113704003,54.58648240923693,16.39748004416726,0.6453334014428297
0.0,23.609519922372364,2.1389667007030466,64.1690010210914,8695.794648676327,22.79531896280513,0.0002868365132524878,3.000198167291702e-12,0.5,2,231.98940084786912,59.83090211921765,194.79176052177252,0.5451831403641927,13.262194117914595,8.102308008006641,0.03570327900533409,0.7299820126726212,0.370576777024721,4.104790050995535,0.056639872295175385,0.9348528504945209,3121.4873639558346,329.70943150020776,10.617418622592009,919.6689036474172,69.09666781059187,8616.088880524163,93.79106018057244,2.682745489356144,482.1073666595494,697.209343429661,8695.794648676327,22.79531896280513,10.338753735332942,0.019030896531202424,68.53082561692422,84.40566580806583,97.56246432928221,0.049578890662851594,1.4290370450632153,35.34708989396934,164.15291010603065,21.835153099101614,1.6073684875302938,1.5137494665855067,15.243728946782591,1690.1782341050705,2003.428265592317,47.566591503465226,5.04991729555012,4.8545024973210644e-09,50.81366177647152,54.59043904120443,16.39629807523311,0.6453499906131607
0.0,24.109520205715597,2.139266207512277,64.1779862253683,8928.76846975046,22.794883749625612,0.00027338263823382947,9.680335615952793e-12,0.5,2,232.0435410452664,59.83080945063659,194.79244136049772,0.5451890196042949,13.26223304665605,8.103429253368148,0.03470980759787278,0.7299695927816514,0.3705718132551818,4.10468068036717,0.056638852629999854,0.934853996030745,3121.477045459871,329.73137115552396,10.61637919791563,919.9259996265207,69.09742186658262,8616.32153635257,93.8034191990231,2.682968702412686,482.1238063428847,701.6108711443312,8928.76846975046,22.794883749625612,10.337850537915433,0.01903364365700503,68.52422216696202,84.41291562436966,97.56772916987924,0.049586782749557544,1.4292082797384804,35.34606443395604,164.1539355660439,21.836112336380733,1.607268257317782,1.5136891045261935,15.242930301775296,1690.3584626306408,2003.8314036374666,47.563335073031205,5.032688486653277,2.9489695745550375e-09,50.80894725171088,54.59419343827467,16.39517667769356,0.6453657304281776
0.0,24.609520461376366,2.139551868925377,64.1865560677613,9161.933295633184,22.794516977359518,0.00026085876423198254,1.3200457658117443e-11,0.5,2,232.09573026636835,59.83072124195345,194.79308935443237,0.5451946155014578,13.262270096963483,8.10449759438874,0.03376869681074511,0.7299567094490695,0.3705666811344307,4.104572523298342,0.05663779491869225,0.9348551288836682,3121.4672240566606,329.752256343325,10.615377164994158,920.1738147773981,69.098139581927,8616.542987528283,93.81518537138545,2.6831796964030965,482.139795632682,705.8579969923568,9161.933295633184,22.794516977359518,10.336985199363573,0.01903625393804679,68.51794915958394,84.41980388652325,97.57273124440161,0.04959428173897426,1.4293709773617798,35.34509015382376,164.15490984617628,21.837035764216726,1.6071717237015102,1.5136309675325599,15.24216154454922,1690.5327886476773,2004.2200560004921,47.56021164679105,5.016086995930561,1.7912712250507384e-09,50.80446867629251,54.59776053927744,16.394111365546163,0.6453806837348673
0.0,25.109520692615195,2.139824628654548,64.19473885963643,9395.278241101696,22.7942105199719,0.00024918101260155116,3.813465545678373e-12,0.5,2,232.1460715869037,59.83063717640137,194.7937068417208,0.5451999482069853,13.262305402588789,8.105516720327564,0.03287599120932075,0.7299434532047477,0.37056141472264426,4.104465713941845,0.05663670659389338,0.9348562476471888,3121.4578644063445,329.77216186040863,10.61441057117895,920.4128392552069,69.09882354115362,8616.754030383841,93.82640067153281,2.68337941936434,482.1553478178356,709.9589283123632,9395.278241101696,22.7942105199719,10.336155341365446,0.019038737235560113,68.5119826739985,84.42635667851133,97.57748952461442,0.04960141595554785,1.4295257536453982,35.344163358405595,164.15583664159445,21.837925357271857,1.6070786860445914,1.5135749348728782,15.241421021810682,1690.7014796857407,2004.5949831366274,47.55721308744246,5.000079384067385,1.0879788238837279e-09,50.80020896761943,54.60115386093773,16.39309808095584,0.6453949073872894
