t_h,a,Y,rho,SAM_uM,Put_uM,dYdt_per_h
5648.0,2.4694399999999996,0.4621020972970742,0.08981398704994392,63.047927619299124,99.17596932966639,2.2775116594559196e-06
5656.0,2.46968,0.4621203200817783,0.08982365834658138,63.047711315464845,99.17608911335446,2.2781845960574234e-06
5664.0,2.4699199999999997,0.46213854825170414,0.08983333305875744,63.04749493531739,99.17620894271538,2.2788579506393926e-06
5672.0,2.47016,0.46215678181016956,0.08984301118871531,63.04727847880698,99.17632881778015,2.279531723783923e-06
5680.0,2.4703999999999997,0.46217502076049344,0.08985269273869931,63.04706194588379,99.17644873857988,2.2802059160869882e-06
5688.0,2.47064,0.4621932651060208,0.08986237771096824,63.04684533649735,99.17656870514621,2.2808805280296853e-06
5696.0,2.4708799999999997,0.4622115148501321,0.08987206610780009,63.04662865059655,99.17668871751094,2.2815555599065317e-06
5704.0,2.47112,0.4622297699961591,0.08988175793144772,63.04641188813123,99.17680877570547,2.28223101230502e-06
5712.0,2.47136,0.46224803054748004,0.08989145318418902,63.04619504905077,99.1769288797617,2.2829068855435687e-06
5720.0,2.4716,0.4622662965074718,0.08990115186830185,63.04597813330455,99.17704902971158,2.2835831799668094e-06
5728.0,2.47184,0.462284567879491,0.08991085398605371,63.04576114084201,99.17716922558672,2.2842598960766557e-06
5736.0,2.47208,0.46230284466693583,0.08992055953973478,63.045544071611836,99.17728946741926,2.28493703415606e-06
5744.0,2.47232,0.46232112687316956,0.08993026853161726,63.04532692556347,99.1774097552409,2.2856145947023097e-06
5752.0,2.4725599999999996,0.4623394145015799,0.08993998096398678,63.04510970264579,99.1775300890836,2.2862925780985857e-06
5760.0,2.4728,0.462357707555554,0.08994969683912932,63.04489240280765,99.17765046897931,2.2869709847565966e-06
5768.0,2.4730399999999997,0.462376006038471,0.08995941615932704,63.04467502599812,99.1777708949599,2.2876498151427893e-06
5776.0,2.47328,0.4623943099537362,0.0899691389268766,63.0444575721653,99.17789136705775,2.2883290696318646e-06
5784.0,2.4735199999999997,0.4624126193047308,0.08997886514406238,63.04424004125822,99.17801188530473,2.2890087487280485e-06
5792.0,2.47376,0.46243093409485875,0.08998859481318133,63.04402243322595,99.17813244973294,2.2896888527829118e-06
5800.0,2.4739999999999998,0.4624492543275231,0.0899983279365306,63.04380474801754,99.17825306037447,2.2903693821819484e-06
5808.0,2.47424,0.46246758000611843,0.09000806451640328,63.0435869855817,99.17837371726144,2.2910503374155075e-06
5816.0,2.47448,0.4624859111340694,0.09001780455510895,63.04336914586595,99.17849442042628,2.291731718857517e-06
5824.0,2.47472,0.46250424771477266,0.09002754805494292,63.04315122881922,99.17861516990108,2.2924135270106628e-06
5832.0,2.47496,0.4625225897516497,0.0900372950182143,63.04293323439013,99.17873596571816,2.2930957622380796e-06
5840.0,2.4752,0.4625409372481211,0.09004704544723209,63.04271516252727,99.17885680790984,2.2937784249399097e-06
5848.0,2.47544,0.46255929020759834,0.09005679934430111,63.04249701317918,99.17897769650833,2.2944615155903117e-06
5856.0,2.4756799999999997,0.46257764863352224,0.09006655671174234,63.04227878629428,99.179098631546,2.295145034499223e-06
5864.0,2.47592,0.4625960125293069,0.09007631755186306,63.04206048182114,99.17921961305511,2.295828982168556e-06
5872.0,2.4761599999999997,0.4626143818983901,0.09008608186698373,63.04184209970762,99.17934064106818,2.2965133590023092e-06
5880.0,2.4764,0.46263275674420923,0.09009584965942503,63.04162363990162,99.17946171561769,2.297198165429152e-06
5888.0,2.4766399999999997,0.46265113707019256,0.09010562093150348,63.04140510235147,99.17958283673605,2.297883401928639e-06
5896.0,2.47688,0.46266952287979835,0.09011539568555202,63.04118648700476,99.1797040044561,2.298569068842318e-06
5904.0,2.4771199999999998,0.4626879141764573,0.09012517392388954,63.04096779380966,99.1798252188103,2.299255166685209e-06
5912.0,2.47736,0.46270631096362447,0.09013495564884831,63.040749022714486,99.1799464798312,2.2999416958150506e-06
5920.0,2.4776,0.46272471324475395,0.09014474086276081,63.04053017366751,99.18006778755141,2.3006286566165657e-06
5928.0,2.47784,0.462743121023291,0.09015452956795526,63.040311246616696,99.1801891420035,2.301316049580103e-06
5936.0,2.47808,0.4627615343027107,0.09016432176677633,63.040092241509164,99.1803105432203,2.3020038750626304e-06
5944.0,2.47832,0.4627799530864606,0.09017411746155453,63.03987315829306,99.18043199123439,2.302692133567603e-06
5952.0,2.47856,0.46279837737801244,0.09018391665463395,63.03965399691621,99.18055348607854,2.303380825471262e-06
5960.0,2.4787999999999997,0.46281680718083756,0.09019371934835885,63.03943475732643,99.18067502778551,2.304069951173752e-06
5968.0,2.47904,0.46283524249839786,0.09020352554506912,63.03921543947149,99.18079661638805,2.3047595111615657e-06
5976.0,2.4792799999999997,0.46285368333418553,0.09021333524712129,63.03899604329833,99.18091825191927,2.3054495057916703e-06
5984.0,2.47952,0.46287212969166497,0.09022314845685768,63.0387765687548,99.18103993441184,2.3061399355729186e-06
5992.0,2.4797599999999997,0.46289058157432533,0.09023296517663433,63.038557015788236,99.18116166389885,2.306830800893118e-06
6000.0,2.48,0.4629090389856549,0.09024278540880733,63.03833738434601,99.18128344041327,2.307522102170143e-06
6008.0,2.48024,0.4629275019291326,0.09025260915572847,63.03811767437564,99.181405263988,2.308213839894343e-06
6016.0,2.48048,0.46294597040826796,0.0902624364197662,63.03789788582458,99.18152713465612,2.3089060143679444e-06
6024.0,2.48072,0.4629644444265423,0.09027226720327469,63.03767801864027,99.1816490524506,2.3095986261129076e-06
6032.0,2.4809599999999996,0.4629829239874617,0.09028210150862177,63.03745807276985,99.18177101740451,2.310291675518581e-06
6040.0,2.4812,0.4630014090945316,0.09029193933817549,63.03723804816047,99.18189302955099,2.3109851630028397e-06
6048.0,2.4814399999999996,0.46301989975124797,0.09030178069429945,63.03701794475938,99.18201508892308,2.311679089056804e-06
6056.0,2.48168,0.4630383959611377,0.09031162557937426,63.036797762512634,99.18213719555436,2.3123734540636542e-06
6064.0,2.4819199999999997,0.4630568977276994,0.090321473995766,63.0365775013675,99.18225934947789,2.313068258542266e-06
6072.0,2.48216,0.4630754050544569,0.09033132594585476,63.03635716127083,99.18238155072707,2.3137635028835305e-06
6080.0,2.4823999999999997,0.463093917944933,0.09034118143202072,63.03613674216945,99.18250379933532,2.3144591875037812e-06
6088.0,2.48264,0.46311243640264127,0.09035104045663964,63.03591624401027,99.18262609533589,2.315155312909557e-06
6096.0,2.4828799999999998,0.46313096043112595,0.09036090302210416,63.03569566674036,99.18274843876219,2.315851879391521e-06
6104.0,2.48312,0.46314949003390293,0.09037076913079241,63.0354750103066,99.1828708296475,2.3165488874808836e-06
6112.0,2.48336,0.46316802521451317,0.0903806387850965,63.03525427465558,99.18299326802527,2.317246337570849e-06
6120.0,2.4836,0.46318656597649666,0.09039051198740848,63.0350334597339,99.18311575392894,2.3179442300846897e-06
6128.0,2.48384,0.4632051123233843,0.09040038874011623,63.0348125654883,99.1832382873919,2.318642565516609e-06
6136.0,2.48408,0.4632236642587379,0.09041026904562462,63.034591591864235,99.1833608684481,2.3193413442621245e-06
6144.0,2.48432,0.46324222178609076,0.09042015290632388,63.03437053880844,99.18348349713095,2.3200405668370263e-06
6152.0,2.4845599999999997,0.46326078490902567,0.09043004032463123,63.034149406266806,99.18360617347443,2.3207402335042224e-06
6160.0,2.4848,0.46327935363267103,0.09043993130378772,63.033928194166336,99.18372889752483,2.3214403351398373e-06
6168.0,2.4850399999999997,0.4632979279587723,0.09044982584523308,63.03370690247911,99.18385166929929,2.322140882964834e-06
6176.0,2.48528,0.46331650789083617,0.09045972395134567,63.03348553115147,99.18397448883147,2.3228418777956894e-06
6184.0,2.4855199999999997,0.46333509343351337,0.0904696256251139,63.03326408010781,99.18409735616744,2.3235433140697227e-06
6192.0,2.48576,0.4633536845896572,0.09047953086856922,63.03304254930622,99.18422027133354,2.3242451963596656e-06
6200.0,2.4859999999999998,0.4633722813660696,0.09048943968584762,63.03282093864687,99.18434323439266,2.3249475059289624e-06
6208.0,2.48624,0.463390883758885,0.09049935207540152,63.032599248186806,99.18446624530891,2.325650287059321e-06
6216.0,2.48648,0.463409491779503,0.090509268043818,63.03237747775366,99.18458930419196,2.3263534942470168e-06
6224.0,2.48672,0.4634281054263339,0.09051918759076313,63.03215562737149,99.18471241102651,2.327057158343144e-06
6232.0,2.48696,0.4634467247019654,0.09052911071812941,63.031933697001236,99.18483556583698,2.3277612856505302e-06
6240.0,2.4871999999999996,0.46346534961650876,0.09053903743181975,63.031711686490254,99.18495876871955,2.328465838314426e-06
6248.0,2.48744,0.46348398016453973,0.09054896772945766,63.031489595920426,99.18508201962263,2.329170869745039e-06
6256.0,2.4876799999999997,0.46350261635859014,0.09055890161823772,63.031267425103735,99.18520531866419,2.3298763278451548e-06
6264.0,2.48792,0.4635212581969122,0.09056883909774387,63.031045174066406,99.1853286658278,2.330582244475089e-06
6272.0,2.4881599999999997,0.4635399056820169,0.09057878016983045,63.030822842770306,99.18545206113725,2.3312886265135993e-06
6280.0,2.4884,0.4635585588242134,0.09058872484050984,63.030600431059675,99.18557550469004,2.331995435098254e-06
6288.0,2.4886399999999997,0.4635772176179712,0.0905986731073504,63.03037793901807,99.18569899643386,2.33270272430925e-06
6296.0,2.48888,0.4635958820730677,0.09060862497608227,63.030155366497546,99.18582253646143,2.333410458468336e-06
6304.0,2.4891199999999998,0.4636145521929339,0.09061858044905287,63.029932713446186,99.18594612480531,2.3341186391359934e-06
6312.0,2.48936,0.46363322797981865,0.09062853952797967,63.029709979830024,99.18606976148716,2.3348272748262443e-06
6320.0,2.4896,0.4636519094365313,0.09063850221487953,63.02948716560682,99.18619344653477,2.335536370757908e-06
6328.0,2.48984,0.4636705965666607,0.09064846851218551,63.02926427072226,99.18631717998221,2.3362459276302713e-06
6336.0,2.49008,0.4636892893745636,0.09065843842274081,63.0290412951121,99.18644096186932,2.336955941545217e-06
6344.0,2.4903199999999996,0.46370798786393647,0.09066841194903714,63.028818238721044,99.1865647922309,2.3376664125721345e-06
6352.0,2.49056,0.46372669203846856,0.09067838909356299,63.02859510149349,99.18668867110159,2.3383773408683052e-06
6360.0,2.4907999999999997,0.4637454019021889,0.09068836985898862,63.028371883368266,99.1868125985185,2.3390887246550596e-06
6368.0,2.49104,0.46376411745882645,0.09069835424782492,63.02814858428957,99.18693657451665,2.3398005638815123e-06
6376.0,2.4912799999999997,0.46378283871198306,0.09070834226251553,63.027925204201544,99.18706059913112,2.3405128593918955e-06
6384.0,2.49152,0.46380156566540537,0.09071833390558194,63.02770174304726,99.18718467239738,2.3412256111337816e-06
6392.0,2.4917599999999998,0.4638202983227967,0.09072832917952313,63.02747820077075,99.18730879435056,2.341938819304544e-06
6400.0,2.492,0.46383903668767623,0.09073832808674039,63.027254577319034,99.1874329650247,2.342652485187878e-06
6408.0,2.49224,0.46385778076377726,0.0907483306297499,63.027030872635365,99.1875571844552,2.343366608872447e-06
6416.0,2.49248,0.46387653055472017,0.09075833681100813,63.02680708666535,99.18768145267622,2.3440811910906903e-06
6424.0,2.49272,0.46389528606415403,0.09076834663298754,63.02658321935386,99.18780576972237,2.3447962324401237e-06
6432.0,2.49296,0.4639140472957462,0.09077836009817083,63.02635927064535,99.18793013562855,2.345511733448873e-06
6440.0,2.4932,0.46393281425319216,0.0907883772090564,63.02613524048369,99.18805455042971,2.3462276945116858e-06
6448.0,2.4934399999999997,0.4639515869401421,0.09079839796811902,63.02591112881373,99.1881790141605,2.346944116293153e-06
6456.0,2.49368,0.4639703653603115,0.0908084223778689,63.025686935579664,99.18830352685622,2.3476609990692886e-06
6464.0,2.4939199999999997,0.46398914951738285,0.09081845044079934,63.025462660725914,99.18842808855177,2.3483783433581964e-06
6472.0,2.49416,0.4640079394150439,0.09082848215940692,63.02523830419679,99.18855269928218,2.349096149658706e-06
6480.0,2.4943999999999997,0.4640267350570132,0.09083851753620531,63.02501386593621,99.18867735908267,2.3498144183193047e-06
6488.0,2.49464,0.46404553644697555,0.09084855657369084,63.024789345888564,99.18880206798822,2.3505331499051255e-06
6496.0,2.4948799999999998,0.4640643435886495,0.09085859927437832,63.024564743997416,99.18892682603416,2.3512523448286483e-06
6504.0,2.49512,0.4640831564857387,0.09086864564077538,63.02434006020676,99.18905163325564,2.35197200359487e-06
6512.0,2.49536,0.4641019751419517,0.09087869567539267,63.02411529446054,99.18917648968788,2.3526921267072454e-06
6520.0,2.4956,0.4641207995610165,0.09088874938075202,63.023890446702325,99.18930139536627,2.3534127145782537e-06
6528.0,2.49584,0.4641396297466382,0.09089880675936353,63.02366551687607,99.18942635032597,2.3541337677722584e-06
6536.0,2.4960799999999996,0.46415846570255415,0.09090886781375516,63.02344050492533,99.18955135460251,2.354855286686318e-06
6544.0,2.49632,0.4641773074324854,0.09091893254644678,63.02321541079384,99.18967640823124,2.355577271838537e-06
6552.0,2.4965599999999997,0.464196154940159,0.09092900095996204,63.02299023442518,99.18980151124752,2.3562997237339123e-06
6560.0,2.4968,0.4642150082293243,0.09093907305683718,63.022764975762506,99.18992666368707,2.357022642784923e-06
6568.0,2.4970399999999997,0.46423386730370425,0.09094914883959483,63.02253963474952,99.19005186558523,2.3577460295597866e-06
6576.0,2.49728,0.4642527321670561,0.09095922831077667,63.02231421132981,99.19017711697761,2.3584698844301208e-06
6584.0,2.4975199999999997,0.46427160282312036,0.09096931147291602,63.02208870544691,99.19030241789969,2.3591942079009212e-06
6592.0,2.49776,0.4642904792756429,0.09097939832854963,63.021863117044234,99.19042776838704,2.3599190004787286e-06
6600.0,2.4979999999999998,0.464309361528392,0.09098948888022691,63.02163744606486,99.19055316847536,2.3606442625559752e-06
6608.0,2.49824,0.4643282495851097,0.09099958313048384,63.02141169245232,99.19067861820017,2.3613699946993372e-06
6616.0,2.49848,0.46434714344957195,0.09100968108187502,63.021185856149465,99.19080411759734,2.362096197312813e-06
6624.0,2.49872,0.4643660431255383,0.09101978273694708,63.02095993709949,99.19092966670254,2.3628228709091093e-06
6632.0,2.49896,0.46438494861677365,0.09102988809825002,63.02073393524533,99.19105526555158,2.363550016007101e-06
6640.0,2.4992,0.46440385992706584,0.09103999716834676,63.02050785052903,99.19118091418065,2.3642776330524204e-06
6648.0,2.49944,0.4644227770601759,0.09105010994978645,63.020281682893724,99.19130661262544,2.3650057226202234e-06
6656.0,2.4996799999999997,0.4644417000198996,0.09106022644513753,63.02005543228232,99.1914323609221,2.3657342850859817e-06
6664.0,2.49992,0.46446062881001576,0.09107034665695991,63.01982909863766,99.19155815910655,2.3664633209739672e-06
6672.0,2.5001599999999997,0.4644795634343087,0.09108047058781708,63.01960268190259,99.19168400721475,2.3671928307837808e-06
6680.0,2.5004,0.4644985038965851,0.09109059824028513,63.019376182020096,99.19180990528265,2.367922814878557e-06
6688.0,2.5006399999999998,0.4645174502006254,0.09110072961692675,63.01914959893301,99.19193585334624,2.368653273841164e-06
6696.0,2.50088,0.4645364023502443,0.09111086472032351,63.01892293258324,99.19206185144172,2.3693842080964157e-06
6704.0,2.50112,0.4645553603492398,0.09112100355304875,63.018696182913295,99.19218789960519,2.370115618171668e-06
6712.0,2.50136,0.46457432420141526,0.09113114611767925,63.018469349865676,99.1923139978728,2.370847504578857e-06
6720.0,2.5016,0.46459329391059717,0.09114129241680481,63.01824243338238,99.19244014628104,2.37157986772892e-06
6728.0,2.5018399999999996,0.464612269480585,0.09115144245300137,63.01801543340591,99.19256634486604,2.372312708205494e-06
6736.0,2.50208,0.46463125091521323,0.09116159622886429,63.01778834987822,99.19269259366426,2.3730460264141198e-06
6744.0,2.5023199999999997,0.46465023821829926,0.09117175374698033,63.01756118274153,99.19281889271205,2.373779822883695e-06
6752.0,2.50256,0.4646692313936661,0.09118191500993998,63.01733393193794,99.1929452420458,2.3745140981323235e-06
6760.0,2.5027999999999997,0.46468823044515994,0.09119208002034666,63.01710659740912,99.19307164170209,2.3752488525724845e-06
6768.0,2.50304,0.4647072353765998,0.09120224878078997,63.016879179097245,99.19319809171729,2.375984086793983e-06
6776.0,2.5032799999999997,0.46472624619183966,0.0912124212938788,63.0166516769443,99.193324592128,2.3767198011823143e-06
6784.0,2.50352,0.4647452628947165,0.09122259756221358,63.01642409089228,99.19345114297069,2.3774559962625206e-06
6792.0,2.5037599999999998,0.4647642854890729,0.09123277758839837,63.01619642088309,99.19357774428191,2.378192672545767e-06
6800.0,2.504,0.46478331397877404,0.09124296137505,63.01596866685833,99.19370439609833,2.378929830436823e-06
6808.0,2.50424,0.46480234836765855,0.09125314892477164,63.01574082875999,99.19383109845643,2.379667470518555e-06
6816.0,2.50448,0.46482138865960015,0.09126334024018594,63.01551290652906,99.19395785139317,2.3804055932296556e-06
6824.0,2.50472,0.46484043485845516,0.09127353532390685,63.01528490010711,99.19408465494523,2.381144199101336e-06
6832.0,2.5049599999999996,0.4648594869680858,0.09128373417855215,63.01505680943578,99.19421150914938,2.3818832886532415e-06
6840.0,2.5052,0.46487854499237735,0.09129393680675252,63.01482863445655,99.19433841404258,2.382622862275493e-06
6848.0,2.5054399999999997,0.4648976089351878,0.09130414321112473,63.01460037511097,99.19446536966153,2.3833629205617502e-06
6856.0,2.50568,0.46491667880041065,0.09131435339430526,63.0143720313401,99.19459237604329,2.384103463928348e-06
6864.0,2.5059199999999997,0.46493575459192193,0.09132456735892172,63.01414360308529,99.1947194332247,2.384844492906497e-06
6872.0,2.50616,0.46495483631360357,0.09133478510760568,63.013915090287874,99.19484654124273,2.3855860080181555e-06
6880.0,2.5063999999999997,0.4649739239693603,0.09134500664300142,63.013686492889,99.19497370013441,2.3863280096549858e-06
6888.0,2.50664,0.46499301756307004,0.09135523196773958,63.013457810830005,99.19510090993667,2.3870704984145044e-06
6896.0,2.5068799999999998,0.46501211709864587,0.0913654610844703,63.01322904405159,99.1952281706867,2.3878134747176705e-06
6904.0,2.50712,0.4650312225799835,0.09137569399583505,63.01300019249484,99.1953554824216,2.3885569390980077e-06
6912.0,2.50736,0.46505033401098467,0.09138593070447906,63.01277125610059,99.1954828451785,2.389300892089811e-06
6920.0,2.5076,0.4650694513955745,0.09139617121306089,63.01254223480891,99.19561025899496,2.3900453341479634e-06
6928.0,2.50784,0.46508857473765053,0.0914064155242249,63.01231312856082,99.19573772390805,2.390790265868439e-06
6936.0,2.5080799999999996,0.4651077040411464,0.09141666364063543,63.01208393729702,99.19586523995525,2.3915356876506097e-06
6944.0,2.50832,0.4651268393099779,0.0914269155649479,63.01185466095823,99.1959928071739,2.3922816000364797e-06
6952.0,2.5085599999999997,0.4651459805480669,0.09143717129982164,63.01162529948501,99.19612042560132,2.393028003558031e-06
6960.0,2.5088,0.46516512775935864,0.09144743084792921,63.0113958528176,99.19624809527508,2.39377489864085e-06
6968.0,2.5090399999999997,0.4651842809477709,0.09145769421192905,63.01116632089668,99.1963758162325,2.394522285885535e-06
6976.0,2.50928,0.4652034401172572,0.09146796139449935,63.01093670366252,99.19650358851119,2.395270165703024e-06
6984.0,2.5095199999999998,0.46522260527175363,0.0914782323983097,63.010707001055586,99.19663141214862,2.396018538631466e-06
6992.0,2.50976,0.465241776415202,0.09148850722603341,63.01047721301611,99.19675928718236,2.3967674052174925e-06
7000.0,2.51,0.46526095355156794,0.0914987858803572,63.010247339483755,99.19688721365026,2.39751676589594e-06
7008.0,2.51024,0.4652801366847892,0.09150906836395342,63.01001738039894,99.1970151915898,2.3982666212735767e-06
7016.0,2.51048,0.46529932581883976,0.09151935467951464,63.009787335701674,99.19714322103884,2.3990169717613387e-06
7024.0,2.51072,0.46531852095767584,0.09152964482972441,63.009557205332065,99.19727130203509,2.3997678179035444e-06
7032.0,2.51096,0.4653377221052597,0.09153993881727028,63.00932698923004,99.19739943461632,2.4005191602421982e-06
7040.0,2.5111999999999997,0.4653569292655775,0.09155023664485326,63.00909668733492,99.19752761882056,2.401270999224473e-06
7048.0,2.51144,0.46537614244258707,0.09156053831515981,63.008866299586785,99.19765585468555,2.4020233354602215e-06
7056.0,2.5116799999999997,0.465395361640283,0.09157084383089677,63.00863582592554,99.19778414224928,2.4027761693465012e-06
7064.0,2.51192,0.46541458686264187,0.09158115319476194,63.008405266291035,99.19791248154965,2.403529501428402e-06
7072.0,2.5121599999999997,0.46543381811364604,0.09159146640945695,63.00817462062305,99.19804087262457,2.4042833322448434e-06
7080.0,2.5124,0.46545305539730175,0.09160178347769689,63.007943888861156,99.19816931551209,2.4050376622052216e-06
7088.0,2.5126399999999998,0.46547229871758733,0.09161210440218247,63.007713070945215,99.19829781025011,2.405792491916303e-06
7096.0,2.51288,0.4654915480785175,0.09162242918563467,63.007482166814036,99.19842635687692,2.4065478218375977e-06
7104.0,2.51312,0.46551080348408924,0.09163275783076556,63.00725117640705,99.19855495543061,2.4073036525211323e-06
7112.0,2.51336,0.4655300649383054,0.09164309034029108,63.00702009966362,99.19868360594934,2.408059984516622e-06
7120.0,2.5136,0.46554933244519325,0.09165342671694089,63.00678893652256,99.19881230847169,2.4088168182704686e-06
7128.0,2.51384,0.4655686060087515,0.09166376696343004,63.006557686923266,99.19894106303573,2.409574154401776e-06
7136.0,2.51408,0.465587885633016,0.0916741110824941,63.0063263508047,99.19906986968,2.4103319933330457e-06
7144.0,2.5143199999999997,0.4656071713220044,0.09168445907685963,63.006094928105995,99.19919872844281,2.4110903356255566e-06
7152.0,2.51456,0.4656264630797404,0.09169481094925705,63.00586341876612,99.19932763936255,2.4118491818351918e-06
7160.0,2.5147999999999997,0.4656457609102723,0.09170516670243067,63.0056318227236,99.19945660247787,2.4126085324006432e-06
7168.0,2.51504,0.46566506481761943,0.09171552633910991,63.00540013991753,99.19958561782707,2.4133683879525794e-06
7176.0,2.5152799999999997,0.4656843748058386,0.09172588986204504,63.0051683702867,99.19971468544882,2.4141287489011664e-06
7184.0,2.51552,0.4657036908789682,0.09173625727397704,63.00493651376996,99.1998438053816,2.414889615809225e-06
7192.0,2.5157599999999998,0.46572301304105274,0.0917466285776509,63.004704570306075,99.199972977664,2.41565098922647e-06
7200.0,2.516,0.4657423412961611,0.09175700377582534,63.00447253983339,99.2001022023348,2.4164128695923647e-06
7208.0,2.51624,0.46576167564833354,0.09176738287124438,63.00424042229076,99.20023147943252,2.4171752575267836e-06
7216.0,2.51648,0.4657810161016477,0.09177776586667283,63.00400821761625,99.20036080899611,2.417938153479984e-06
7224.0,2.51672,0.46580036266016284,0.0917881527648663,63.00377592574832,99.20049019106429,2.418701558020184e-06
7232.0,2.5169599999999996,0.46581971532794453,0.09179854356858443,63.003543546625345,99.20061962567588,2.419465471703266e-06
7240.0,2.5172,0.46583907410908293,0.09180893828060076,63.0033110801852,99.20074911286997,2.4202298949848845e-06
7248.0,2.5174399999999997,0.4658584390076392,0.09181933690367394,63.003078526366316,99.2008786526853,2.4209948284949367e-06
7256.0,2.51768,0.4658778100277123,0.09182973944058366,63.00284588510661,99.20100824516106,2.4217602726705724e-06
7264.0,2.5179199999999997,0.4658971871733828,0.09184014589410032,63.00261315634419,99.20113789033618,2.4225262280854076e-06
7272.0,2.51816,0.4659165704487373,0.0918505562669983,63.00238034001712,99.20126758824972,2.423292695301492e-06
7280.0,2.5183999999999997,0.4659359598578874,0.09186097056206606,63.00214743606311,99.20139733894082,2.4240596747582896e-06
7288.0,2.51864,0.4659553554049153,0.091871388782077,63.00191444442028,99.20152714244851,2.4248271670949486e-06
7296.0,2.51888,0.4659747570939413,0.09188181092982563,63.001681365026194,99.20165699881214,2.4255951727501624e-06
7304.0,2.51912,0.4659941649290672,0.09189223700809719,63.00144819781868,99.20178690807084,2.4263636922998587e-06
7312.0,2.51936,0.46601357891440076,0.09190266701968089,63.001214942735565,99.20191687026382,2.427132726303004e-06
7320.0,2.5195999999999996,0.4660329990540747,0.09191310096737998,63.00098159971445,99.20204688543046,2.4279022751882674e-06
7328.0,2.51984,0.46605242535219255,0.09192353885398273,63.00074816869315,99.20217695360992,2.4286723395963407e-06
7336.0,2.52008,0.46607185781289584,0.09193398068229852,63.00051464960865,99.2023070748418,2.4294429199890456e-06
7344.0,2.52032,0.46609129644030767,0.0919444264551275,63.000281042398406,99.20243724916546,2.43021401695002e-06
7352.0,2.5205599999999997,0.46611074123855717,0.09195487617527379,63.000047346999786,99.20256747662035,2.4309856310497956e-06
7360.0,2.5208,0.46613019221179897,0.09196532984555587,62.99981356334956,99.20269775724628,2.4317577627540487e-06
7368.0,2.5210399999999997,0.46614964936415787,0.09197578746877691,62.99957969138516,99.20282809108265,2.4325304127104097e-06
7376.0,2.52128,0.4661691126997972,0.09198624904776148,62.9993457310439,99.20295847816915,2.433303581339067e-06
7384.0,2.5215199999999998,0.4661885822228616,0.09199671458532478,62.99911168226305,99.20308891854536,2.4340772692128655e-06
7392.0,2.52176,0.46620805793750164,0.09200718408428595,62.998877544979614,99.20321941225092,2.4348514769131294e-06
7400.0,2.522,0.4662275398478936,0.09201765754747855,62.998643319130046,99.2033499593257,2.4356262049063073e-06
7408.0,2.52224,0.4662470279581838,0.09202813497772082,62.99840900465158,99.20348055980934,2.436401453834632e-06
7416.0,2.52248,0.4662665222725574,0.09203861637785256,62.99817460148054,99.20361121374187,2.4371772241653223e-06
7424.0,2.5227199999999996,0.46628602279518067,0.09204910175070412,62.99794010955371,99.20374192116309,2.4379535164912682e-06
7432.0,2.52296,0.46630552953022614,0.09205959109910988,62.997705528807664,99.20387268211293,2.4387303313961082e-06
7440.0,2.5231999999999997,0.4663250424818923,0.09207008442591896,62.997470859178414,99.20400349663174,2.4395076693563123e-06
7448.0,2.52344,0.46634456165434734,0.09208058173396474,62.99723610060267,99.20413436475935,2.440285531031847e-06
7456.0,2.5236799999999997,0.4663640870517985,0.0920910830261025,62.99700125301718,99.20426528653584,2.4410639168398164e-06
7464.0,2.52392,0.46638361867843386,0.0921015883051778,62.99676631635854,99.20439626200124,2.441842827363088e-06
7472.0,2.5241599999999997,0.46640315653844794,0.09211209757404035,62.996531290563134,99.20452729119563,2.442622263180674e-06
7480.0,2.5244,0.46642270063606067,0.09212261083555436,62.99629617556701,99.20465837415925,2.443402224752083e-06
7488.0,2.5246399999999998,0.46644225097546205,0.0921331280925685,62.99606097130673,99.20478951093216,2.4441827127218616e-06
7496.0,2.52488,0.46646180756088124,0.09214364934795334,62.99582567771789,99.2049207015548,2.444963727575732e-06
7504.0,2.52512,0.4664813703965282,0.09215417460456975,62.99559029473659,99.20505194606744,2.4457452699035e-06
7512.0,2.52536,0.46650093948661925,0.09216470386528276,62.995354822298914,99.2051832445104,2.446527340294972e-06
7520.0,2.5256,0.46652051483539675,0.09217523713297214,62.995119260340594,99.20531459692427,2.447309939205031e-06
7528.0,2.5258399999999996,0.46654009644707256,0.09218577441050192,62.9948836087977,99.20544600334932,2.4480930672974977e-06
7536.0,2.52608,0.4665596843258982,0.09219631570075826,62.99464786760555,99.20557746382626,2.448876725048843e-06
7544.0,2.5263199999999997,0.466579278476106,0.09220686100661757,62.9944120366999,99.20570897839556,2.4496609130635216e-06
7552.0,2.52656,0.4665988789019343,0.0922174103309604,62.99417611601641,99.20584054709782,2.4504456319297973e-06
7560.0,2.5267999999999997,0.4666184856076482,0.09222796367668226,62.993940105490395,99.20597216997386,2.451230882112576e-06
7568.0,2.52704,0.4666380985974817,0.09223852104666272,62.993704005057566,99.20610384706421,2.45201666428416e-06
7576.0,2.5272799999999997,0.46665771787570887,0.09224908244380364,62.99346781465301,99.20623557840977,2.452802978913309e-06
7584.0,2.52752,0.46667734344658435,0.09225964787099708,62.993231534212136,99.20636736405125,2.45358982660525e-06
7592.0,2.52776,0.46669697531436904,0.09227021733113923,62.99299516367027,99.20649920402943,2.4543772079559565e-06
7600.0,2.528,0.4667166134833505,0.09228079082714136,62.992758702962405,99.2066310983853,2.455165123428792e-06
