t_h,a,Y,rho,SAM_uM,Put_uM,dYdt_per_h
6808.0,3.29576,1.8177303858108,0.8572660671832546,45.15955519486377,124.57697779926511,-2.249325786500093e-05
6816.0,3.29552,1.8175504290702178,0.8572297200339746,45.16049123811397,124.57462993660675,-2.249592757430949e-05
6824.0,3.29528,1.8173704509648378,0.8571933572534768,45.16142766789401,124.57228123512961,-2.2498599058698135e-05
6832.0,3.29504,1.817190451480479,0.8571569788310057,45.162364484461676,124.56993169434413,-2.2501272320103584e-05
6840.0,3.2948,1.8170104306029353,0.8571205847557924,45.16330168807512,124.56758131376004,-2.250394736039163e-05
6848.0,3.29456,1.8168303883179169,0.8570841750170433,45.164239278993904,124.56523009288453,-2.2506624181224523e-05
6856.0,3.29432,1.8166503246112342,0.8570477496039768,45.16517725747596,124.56287803122777,-2.2509302784640755e-05
6864.0,3.29408,1.8164702394685646,0.8570113085057764,45.166115623781565,124.56052512829584,-2.2511983172330335e-05
6872.0,3.29384,1.8162901328756529,0.8569748517116312,45.16705437816978,124.55817138359696,-2.251466534623307e-05
6880.0,3.2936,1.8161100048182188,0.8569383792107172,45.16799352090022,124.55581679663833,-2.251734930828259e-05
6888.0,3.29336,1.8159298552818972,0.8569018909921848,45.16893305223423,124.55346136692414,-2.2520035060323112e-05
6896.0,3.29312,1.8157496842524248,0.8568653870451973,45.16987297243105,124.55110509396226,-2.25227226043962e-05
6904.0,3.29288,1.8155694917154042,0.8568288673588825,45.17081328175159,124.54874797725758,-2.252541194196674e-05
6912.0,3.29264,1.8153892776565062,0.8567923319223739,45.171753980456096,124.54639001631615,-2.252810307491594e-05
6920.0,3.2923999999999998,1.8152090420613767,0.856755780724792,45.17269506880547,124.54403121064307,-2.253079600520211e-05
6928.0,3.29216,1.8150287849155773,0.8567192137552315,45.173636547062344,124.54167155974055,-2.253349073467871e-05
6936.0,3.29192,1.8148485062047701,0.8566826310028002,45.17457841548711,124.53931106311447,-2.2536187265337964e-05
6944.0,3.29168,1.8146682059144819,0.8566460324565695,45.17552067434296,124.53694972026554,-2.253888559900558e-05
6952.0,3.29144,1.814487884030309,0.8566094181056171,45.17646332389169,124.53458753069714,-2.254158573767379e-05
6960.0,3.2912,1.8143075405378215,0.856572787939007,45.17740636439536,124.53222449391224,-2.2544287683245396e-05
6968.0,3.29096,1.8141271754225052,0.8565361419457781,45.178349796117274,124.5298606094117,-2.2546991437317878e-05
6976.0,3.29072,1.8139467886699476,0.8564994801149816,45.17929361931936,124.52749587669867,-2.2549697001991412e-05
6984.0,3.29048,1.8137663802656008,0.8564628024356329,45.18023783426564,124.52513029527287,-2.2552404378915912e-05
6992.0,3.29024,1.8135859501949865,0.8564261088967535,45.18118244121903,124.52276386463586,-2.2555113570037353e-05
7000.0,3.29,1.8134054984436003,0.8563893994873512,45.182127440443004,124.52039658428811,-2.255782457728629e-05
7008.0,3.28976,1.8132250249968527,0.8563526741964081,45.18307283220282,124.518028453727,-2.2560537402531598e-05
7016.0,3.28952,1.8130445298402564,0.8563159330129192,45.18401861676155,124.51565947245378,-2.256325204782102e-05
7024.0,3.2892799999999998,1.8128640129591878,0.8562791759258432,45.18496479438467,124.51328963996535,-2.2565968514850735e-05
7032.0,3.28904,1.8126834743390925,0.8562424029241447,45.185911365336516,124.51091895576074,-2.2568686805616053e-05
7040.0,3.2888,1.8125029139653908,0.8562056139967748,45.18685832988193,124.50854741933811,-2.2571406922078374e-05
7048.0,3.28856,1.8123223318234156,0.8561688091326584,45.18780568828738,124.5061750301929,-2.257412886605106e-05
7056.0,3.28832,1.8121417278986043,0.8561319883207335,45.18875344081737,124.50380178782382,-2.2576852639634283e-05
7064.0,3.28808,1.8119611021762554,0.8560951515499016,45.189701587738845,124.50142769172524,-2.257957824457973e-05
7072.0,3.28784,1.8117804546417382,0.8560582988090698,45.19065012931752,124.49905274139377,-2.2582305682891964e-05
7080.0,3.2876,1.811599785280396,0.8560214300871322,45.19159906581957,124.49667693632524,-2.2585034956553976e-05
7088.0,3.28736,1.8114190940774844,0.8559845453729561,45.19254839751268,124.4943002760129,-2.2587766067317443e-05
7096.0,3.28712,1.811238381018364,0.8559476446554221,45.19349812466274,124.49192275995304,-2.2590499017313385e-05
7104.0,3.28688,1.8110576460882564,0.855910727923374,45.19444824753796,124.48954438763793,-2.2593233808274975e-05
7112.0,3.28664,1.8108768892724538,0.8558737951656615,45.19539876640541,124.48716515856188,-2.2595970442212954e-05
7120.0,3.2864,1.810696110556223,0.8558368463711209,45.19634968153247,124.48478507221857,-2.2598708921073296e-05
7128.0,3.2861599999999997,1.810515309924744,0.8557998815285623,45.19730099318787,124.48240412809942,-2.2601449246521337e-05
7136.0,3.28592,1.8103344873633003,0.8557629006268084,45.19825270163881,124.48002232569853,-2.2604191420672664e-05
7144.0,3.28568,1.810153642857036,0.8557259036546451,45.19920480715539,124.47763966450496,-2.2606935445476343e-05
7152.0,3.28544,1.8099727763911668,0.8556888906008643,45.20015731000611,124.47525614401059,-2.260968132299553e-05
7160.0,3.2852,1.8097918879508819,0.8556518614542442,45.20111021045987,124.47287176370645,-2.26124290552348e-05
7168.0,3.28496,1.8096109775212803,0.8556148162035361,45.20206350878718,124.47048652308058,-2.261517864400443e-05
7176.0,3.28472,1.8094300450875693,0.8555777548375048,45.20301720525668,124.46810042162453,-2.2617930091475528e-05
7184.0,3.28448,1.8092490906348133,0.8555406773448773,45.203971300139166,124.46571345882622,-2.2620683399338093e-05
7192.0,3.28424,1.8090681141481497,0.8555035837143873,45.20492579370438,124.46332563417526,-2.2623438569605952e-05
7200.0,3.284,1.8088871156126893,0.8554664739347545,45.205880686222656,124.46093694716032,-2.262619560432376e-05
7208.0,3.28376,1.8087060950134533,0.8554293479946714,45.206835977965994,124.4585473972672,-2.2628954505354233e-05
7216.0,3.2835199999999998,1.8085250523355698,0.8553922058828443,45.207791669204305,124.45615698398524,-2.2631715274843794e-05
7224.0,3.28328,1.8083439875640253,0.8553550475879415,45.20874776021006,124.4537657067992,-2.2634477914608892e-05
7232.0,3.28304,1.8081629006838777,0.8553178730986375,45.20970425125448,124.45137356519615,-2.2637242426694195e-05
7240.0,3.2828,1.8079817916801602,0.8552806824035935,45.210661142609084,124.44898055866263,-2.264000881311043e-05
7248.0,3.28256,1.8078006605378154,0.8552434754914431,45.21161843454672,124.44658668668292,-2.2642777075516775e-05
7256.0,3.28232,1.8076195072418932,0.8552062523508335,45.21257612733872,124.4441919487439,-2.2645547216093576e-05
7264.0,3.28208,1.807438331777301,0.855169012970374,45.21353422125936,124.4417963443275,-2.2648319236814566e-05
7272.0,3.28184,1.8072571341290184,0.85513175733868,45.214492716581255,124.4393998729184,-2.2651093139773746e-05
7280.0,3.2816,1.8070759142819992,0.8550944854443532,45.215451613577336,124.43700253400067,-2.265386892697569e-05
7288.0,3.28136,1.8068946722211061,0.8550571972759679,45.21641091252194,124.4346043270558,-2.2656646600135073e-05
7296.0,3.28112,1.8067134079313107,0.8550198928221118,45.21737061368783,124.43220525156818,-2.265942616146309e-05
7304.0,3.28088,1.8065321213974395,0.8549825720713344,45.21833071735038,124.42980530701782,-2.2662207612834785e-05
7312.0,3.28064,1.8063508126043937,0.854945235012192,45.21929122378357,124.42740449288706,-2.2664990956341075e-05
7320.0,3.2804,1.8061694815370466,0.8549078816332263,45.22025213326188,124.4250028086573,-2.2667776194032793e-05
7328.0,3.28016,1.8059881281801797,0.8548705119229512,45.22121344606159,124.42260025380682,-2.2670563327858995e-05
7336.0,3.2799199999999997,1.8058067525186852,0.8548331258698949,45.222175162456836,124.42019682781768,-2.2673352360024708e-05
7344.0,3.27968,1.805625354537308,0.8547957234625467,45.22313728272421,124.4177925301675,-2.267614329231862e-05
7352.0,3.27944,1.8054439342208686,0.8547583046894024,45.2240998071391,124.41538736033613,-2.2678936126859412e-05
7360.0,3.2792,1.8052624915541597,0.8547208695389436,45.225062735977396,124.4129813178025,-2.2681730865707166e-05
