m,q,n,rho0,n_saddles,status,A,a_SN_on,a_SN_off,Y_SN_on,Y_SN_off,rho_SN_on,rho_SN_off,SAM_SN_on,SAM_SN_off,E_met_on,E_self_crit,E_met_off,E_self_off,bistable_width
0.680208,3,3,0.04,2,two_positive_saddles,0.3434182843723819,3.0702008385284483,3.839160310183965,1.1467983094375076,0.5498907732315776,0.6013089227747069,0.14256995013452503,51.438067906496734,61.86856126069702,0.2241708832080798,0.77582911679192,0.09009521132747636,0.9099047886725259,0.7689594716555166
0.680208,3,3,0.041,2,two_positive_saddles,0.3462945587146699,3.0308604284667915,3.749791829741349,1.1430837059831886,0.5556847901009743,0.5989732598706508,0.14645723031588692,51.49310484223829,61.78170061397964,0.22424035966953057,0.7757596403304693,0.09225998657625623,0.9077400134237436,0.7189314012745576
0.680208,3,3,0.041999999999999996,2,two_positive_saddles,0.3491257688133914,2.9927164254145033,3.664736593604499,1.13935822793402,0.5614492225698657,0.5966185773567442,0.15037002748381864,51.548557834175575,61.69427033282068,0.22429832032853006,0.7757016796714697,0.09442443940151984,0.9055755605984913,0.6720201681899955
0.680208,3,3,0.043,2,two_positive_saddles,0.35191370569630287,2.9557025723896424,3.583694931257159,1.1356233382177605,0.5671894515021239,0.5942457058683135,0.15431046872761847,51.60440690191804,61.60622289672383,0.22434823845120705,0.7756517615487926,0.09658620790679098,0.9034137920932018,0.6279923588675165
0.680208,3,3,0.044,2,two_positive_saddles,0.35466005009296214,2.9197576343421368,3.506394394976883,1.131876673698954,0.5729078095624602,0.5918530472119554,0.15827872138982155,51.66068949992445,61.51755389607814,0.2243900006437894,0.7756099993562107,0.0987486640988622,0.9012513359011436,0.5866367606347462
0.680208,3,3,0.045,2,two_positive_saddles,0.35736638156397255,2.8848248915265957,3.43258670695215,1.128114140955918,0.5786092095553405,0.5894378602402649,0.16227684183062746,51.71746983825856,61.428215734422096,0.22442193927821946,0.7755780607217813,0.10091025148145923,0.8990897485185426,0.5477618154255541
0.680208,3,3,0.046,2,two_positive_saddles,0.360034186689887,2.8508516439507607,3.3620454628006207,1.1243291829294606,0.5842972499421784,0.5869957577032896,0.16630609089509463,51.7748495551059,61.33818075687578,0.2244402538493194,0.7755597461506809,0.1030718144954813,0.8969281855045189,0.5111938188498599
0.680208,3,3,0.047,2,two_positive_saddles,0.3626648664348431,2.8177889335452218,3.294563330896104,1.1205248098552294,0.5899750281687502,0.5845284873459321,0.17036746590848778,51.83278666371111,61.24742466442297,0.22444978248584008,0.77555021751416,0.10523502628985174,0.8947649737101481,0.47677439735088223
0.680208,3,3,0.048,2,two_positive_saddles,0.36525974278378176,2.7855911958265236,3.229950504805833,1.1166984280252767,0.5956482317713456,0.5820341760184843,0.17446392104125677,51.89132474956474,61.1558812588069,0.22445030763249885,0.775549692367501,0.10739730604603857,0.8926026939539619,0.4443593089793092
0.680208,3,3,0.048999999999999995,2,two_positive_saddles,0.3678200647384619,2.754215924742577,3.1680326712380644,1.1128458245662776,0.6013186734655872,0.5795098537733967,0.17859571550342582,51.95053301281428,61.06354384475708,0.224440249699882,0.775559750300119,0.1095625187034116,0.8904374812965876,0.4138167464954874
0.680208,3,3,0.049999999999999996,2,two_positive_saddles,0.37034701374595913,2.723623334787688,3.1086494535434053,1.1089591287797025,0.6069919162975841,0.576950080163702,0.18276591113350943,52.010537241706025,60.970342243604755,0.22441498138708083,0.7755850186129188,0.11172866493599637,0.888271335064003,0.38502611875571713
0.680208,3,3,0.051,2,two_positive_saddles,0.3728417091211398,2.693776214194621,3.051653306524846,1.105041649112358,0.6126712033179278,0.5743567285985709,0.18697596701818853,52.07129221650728,60.876244081125776,0.22437969517496023,0.7756203048250395,0.11389753536242483,0.8861024646375736,0.357877092330225
0.680208,3,3,0.052,2,two_positive_saddles,0.3753052120404803,2.664639713247659,2.9969078713954107,1.1010902869188066,0.61836054235727,0.571727444295921,0.19122797606086445,52.132852414023375,60.78120014635847,0.22433403471541014,0.7756659652845896,0.11606994579814038,0.8839300542018578,0.3322681581477518
0.680208,3,3,0.053,2,two_positive_saddles,0.37773852911445843,2.6361811115220624,2.9442874033642594,1.0970987181449867,0.6240655022719035,0.5690576683122059,0.19552528449378415,52.19532366135489,60.68513568632591,0.22427503625093373,0.7757249637490661,0.11824479317664834,0.8817552068233497,0.30810629184219707
0.680208,3,3,0.054,2,two_positive_saddles,0.38014261659832876,2.6083695629983294,2.8936753857109134,1.0930605695853475,0.6297883884205205,0.5663427219880722,0.19986885448284225,52.25881300779166,60.588027200287954,0.2241999290857548,0.7758000709142449,0.12042573752532901,0.8795742624746691,0.285305822712584
0.680208,3,3,0.055,2,two_positive_saddles,0.3825183837929357,2.5811760689308514,2.844963951009892,1.0889776072464836,0.6355370821248232,0.5635833529844637,0.2042639481233549,52.32330147937698,60.489755899548236,0.22411289225682438,0.7758871077431759,0.12260942130231203,0.8773905786976864,0.2637878820790407
0.680208,3,3,0.056,2,two_positive_saddles,0.38486669615855523,2.5545732977274747,2.798053058082681,1.0848458145097988,0.6413133872829725,0.5607763955844652,0.20871126885867775,52.3888619901969,60.390305052710715,0.22401336317049936,0.7759866368295029,0.12480070529447054,0.8751992947055289,0.24347976035520613
0.680208,3,3,0.057,2,two_positive_saddles,0.3871883781706452,2.5285353933522687,2.752849688350004,1.0806537828526064,0.6471250467504526,0.5579135664151132,0.21321613753246962,52.45568615683638,60.28955329069874,0.2238950073695774,0.7761049926304223,0.12699750726758585,0.8730024927324141,0.22431429499773525
0.680208,3,3,0.057999999999999996,2,two_positive_saddles,0.38948421594302357,2.503037827511856,2.7092675288757095,1.0764007301794194,0.6529761057190608,0.5549937325290669,0.21778109471970578,52.523797378642406,60.1874433695438,0.22376045193819286,0.7762395480618067,0.1292027188385177,0.870797281161482,0.20622970136385366
0.680208,3,3,0.059,2,two_positive_saddles,0.3917549596410805,2.4780574248424907,2.6672260395213416,1.0720840755425087,0.6588736006218886,0.5520145040864413,0.2224110661119992,52.59324977630165,60.08386198607754,0.22361100673845244,0.7763889932615474,0.1314163884613073,0.8685836115386927,0.18916861467885093
0.680208,3,3,0.06,2,two_positive_saddles,0.3940013257050841,2.4535721737559455,2.6266504144004807,1.0676945262378663,0.6648239883638032,0.5489687836403409,0.2271105962094394,52.664206985848224,59.978706991428055,0.22344294823329272,0.7765570517667072,0.13363990847170298,0.8663600915282971,0.17307824064453525
0.680208,3,3,0.061,2,two_positive_saddles,0.3962239994292537,2.4295610298630432,2.5874706745505485,1.0632217891215525,0.6708340906939851,0.5458486349660631,0.2318845750701526,52.73685007083199,59.87186544796223,0.22325227581282375,0.7767477241871761,0.13587506362236162,0.8641249363776384,0.15790964468750524
0.680208,3,3,0.062,2,two_positive_saddles,0.3984236363420974,2.4060039912376787,2.549621745680377,1.0586658053573823,0.6769129206197865,0.5426531619782538,0.23673969674310105,52.811197117179944,59.76318664296766,0.22304329758245656,0.7769567024175436,0.13812234042006383,0.8618776595799387,0.14361775444269842
0.680208,3,3,0.063,2,two_positive_saddles,0.40060086342494616,2.3828819790634395,2.513042677176061,1.0540164488152732,0.6830678929197519,0.5393743464179278,0.24168144087004298,52.88743229748137,59.65254404378261,0.22281296046383153,0.7771870395361681,0.14038479203672044,0.8596152079632808,0.13016069811262154
0.680208,3,3,0.064,2,two_positive_saddles,0.40275628125706503,2.360176616606814,2.4776767404433637,1.0492567354036957,0.6893106914393812,0.5359991341504547,0.2467187693733558,52.96585444375153,59.53973551241493,0.2225538076530007,0.777446192346999,0.14266274374821528,0.857337256251794,0.11750012383654962
0.680208,3,3,0.065,2,two_positive_saddles,0.404890465521696,2.337870296023877,2.4434707452837667,1.0443861262414031,0.695650639769737,0.5325259579129918,0.2518588037930338,53.04649584180859,59.42459712915082,0.22227129569948953,0.7777287043005103,0.14495998456581077,0.8550400154341958,0.10560044925988965
0.680208,3,3,0.066,2,two_positive_saddles,0.40700396840446984,2.315946097475252,2.410375189677145,1.0393889843632167,0.7021022067244157,0.5289423787417203,0.2571128842980406,53.129641768006714,59.30687270381624,0.22196042587785905,0.7780395741221413,0.14727762289421337,0.8527223771057992,0.09442909220189266
0.680208,3,3,0.067,2,two_positive_saddles,0.40909731989338355,2.2943875362487263,2.3783436449917033,1.0342452713881336,0.7086787650156025,0.5252325129178066,0.2624915198039337,53.21565427982228,59.186321418290795,0.22161423303335118,0.778385766966649,0.14961960624163337,0.850380393758377,0.08395610874297699
0.680208,3,3,0.068,2,two_positive_saddles,0.41117102898863406,2.2731786808266845,2.3473329699699517,1.0289489187534433,0.7153977461557639,0.521390296778525,0.2680085779929269,53.304668459783414,59.062629355874876,0.22123677266721137,0.7787632273327882,0.15198904232591665,0.848010957674088,0.07415428914326716
0.680208,3,3,0.069,2,two_positive_saddles,0.4132255848297835,2.2523039877962696,2.3173027506394894,1.0234705861255118,0.7222801369293371,0.5173925203152507,0.27368089574569476,53.39721592883457,58.93541243616946,0.2208172712644191,0.7791827287355789,0.1543894763270749,0.8456105236729252,0.06499876284321982
0.680208,3,3,0.07,2,two_positive_saddles,0.41526145774701884,2.231748076641091,2.2882155519211587,1.0177916560442697,0.7293467834415429,0.5132233436143875,0.2795252204796423,53.49365406600268,58.80429018793996,0.22035430253053997,0.7796456974694655,0.1568276376356236,0.8431723623643759,0.05646747528006779
0.680208,3,3,0.07100000000000001,2,two_positive_saddles,0.41727910079757163,2.2114958653674246,2.2600365060721304,1.011885807170808,0.7366324902004389,0.5088608665119719,0.28556986457315625,53.59448175177709,58.66861953542185,0.21984336429734858,0.7801566357026546,0.15930628509262676,0.8406937149073581,0.04854064070470576
0.680208,3,3,0.07200000000000001,2,two_positive_saddles,0.4192789501400427,2.1915321398615277,2.232733451960496,1.0057085816601088,0.7441667089311218,0.5042691583411877,0.2918387094877842,53.70051714961536,58.527855959567184,0.2192712700849632,0.7807287299150366,0.1618362912297951,0.8381637087700903,0.04120131209896849
0.680208,3,3,0.07300000000000001,2,two_positive_saddles,0.42126142533126965,2.1718416459578305,2.2062769430839064,0.9992288169901175,0.7519981141108434,0.4994213898649324,0.29837156671530124,53.81236765960498,58.381096020997305,0.2186371915778859,0.7813628084222133,0.16442519997382202,0.8355748000262688,0.03443529712607596
0.680208,3,3,0.07400000000000001,2,two_positive_saddles,0.42322693067859446,2.1524086364863737,2.1806401331933913,0.9923718055152594,0.7601857338960037,0.49425717407265624,0.30521680935723483,53.93140955992294,58.227239077892015,0.21791861251698663,0.7820813874830135,0.16708509908610195,0.8329149009138976,0.028231496707017634
0.680208,3,3,0.07500000000000001,2,two_positive_saddles,0.42517585599279756,2.1332167193536695,2.1557991812861386,0.9850774086679369,0.7688034160304945,0.4887256213257973,0.31243499762852683,54.0587963099195,58.06490817779024,0.2171094624113507,0.7828905375886731,0.16983378888437797,0.8301662111159082,0.022582461932469045
