policy,rho,MATII_Vmax_cap,G_Met,G_AA,alpha,residual,x_b_gly,x_b_glu,x_b_cys,x_b_gsg,x_b_gsh,x_c_thf,x_c_5mf,x_c_2cf,x_c_1cf,x_c_10f,x_c_dhf,x_aic,x_c_glu,x_c_cys,x_glc,x_c_gly,x_c_gsg,x_c_gsh,x_cyt,x_hcy,x_c_ser,x_sah,x_sam,x_met,x_c_coo,x_species_1,x_species_2,x_species_3,x_species_4,x_species_5,x_species_6,x_species_8,x_species_9,x_m_thf,x_m_2cf,x_m_1cf,x_m_10f,x_m_ser,x_m_gly,x_m_coo,x_src,x_dmg,x_parameter_1,x_parameter_2,x_parameter_3,x_parameter_4
flux-matched,0.5,261.9019248346911,1.5301150352873631,1.149533399987611,-0.013032809650161275,5.257732027530437e-10,225.71376964052843,59.192972183496636,191.59830726533403,0.67184040349548,12.84795470180729,3.5161543661369237,6.034840991075603,0.4338193835119066,0.24550715115848368,3.1367929994076253,0.032885108712716174,0.9462138505978405,3100.1467046132216,163.04177426924184,10.419871537207085,909.0525756040239,85.38627485746744,6961.002071801635,33.29519254480534,1.0164987566718442,569.24240509619,14.418550648128708,61.49787803390073,47.95107625700717,14.969440405744068,0.011113367585881268,100.90177812063658,61.13852823708845,79.9430851898516,0.027195665257700077,0.9084811277052284,38.79913458227526,160.70086541772477,20.932479041566733,1.6646608938548475,1.5489291526896454,16.053930911888855,2111.0347554409063,2007.2053340516027,61.21137226815525,7.378186719706635,0.6042952043596242,74.2516484608751,42.324484028082026,21.726132938057617,0.5852027096612035
flux-matched,0.55,261.9019248346911,1.4962301224765224,1.1229976872612903,-0.012855352053563106,4.511448992161604e-10,226.28353631770688,59.04729711094626,192.35031781887463,0.6935324383710785,12.868278133241441,3.4754530546893454,6.088500641678291,0.4315004865053161,0.24441762808156606,3.1274247589569035,0.03270343009153145,0.9463372029165333,3085.8863772202126,161.49697563917914,10.497136971842831,907.1328446859083,88.18513854477024,7017.707452822115,33.446400494961274,1.0166799910491675,568.9410984291474,14.353228209291938,61.34830846099922,47.53404883632337,15.062930294613391,0.011129955986537885,101.1401178342032,61.19305688232637,80.0681383769904,0.027257332321458706,0.9110803111930005,38.77997772749817,160.7200222725018,20.9267481254438,1.664481657094444,1.5488470003170858,16.059923217144757,2106.816398606714,2003.4875899362385,61.479412096350266,7.3103813433611355,0.5980644383377014,74.42961376058189,42.37835857779504,21.78969599982339,0.5855114624110348
flux-matched,0.6000000000000001,261.9019248346911,1.4600553495992932,1.0946668465783413,-0.012692966624445261,4.1301007058791583e-10,226.83912127839642,58.89880085096973,193.0912345470626,0.7155474691084005,12.887305214546124,3.437259711197994,6.138737867101943,0.4293546853601398,0.24340766403496605,3.118704700943164,0.03253537136411296,0.9464522798421078,3071.5071552885975,159.9915310147589,10.574111245438536,905.2074491565745,91.0283767477327,7072.309004113183,33.611023040969826,1.0170827482798537,568.6114709386321,14.29781722865616,61.246595349751516,47.08143652854341,15.152874038434044,0.011148524026489092,101.34702118909178,61.254155252614275,80.19435771383131,0.027323728390843394,0.9137488260105429,38.760324817217494,160.73967518278255,20.921225143112757,1.66431418533637,1.5487707532265331,16.065689918324416,2102.497130472129,1999.76526929108,61.737370408245724,7.246347190207134,0.5920144423029745,74.58441512707672,42.434553889933696,21.847006801949536,0.5858330259673328
flux-matched,0.65,261.9019248346911,1.421429448582318,1.0644248712130193,-0.012544719205688842,4.1664804939500755e-10,227.38296219614824,58.74754425782836,193.82282247295032,0.7378900640602549,12.905154432457605,3.40177532319639,6.185266296976379,0.42739671923271433,0.2424845891555036,3.110694998686142,0.032382072754448335,0.9465582033235794,3057.001269823009,158.53031535451922,10.650924406230926,903.2778088569912,93.91670162277276,7124.928649155984,33.79031519940367,1.0177225286357738,568.2504246610865,14.252750760282956,61.19637922585132,46.59076870716443,15.238418141907509,0.011168316197333088,101.51394511187299,61.319327554520115,80.3166162922591,0.027392159732917528,0.9163782193117562,38.74097549654554,160.75902450345453,20.91597950053838,1.6641575592253761,1.5486996849063759,16.071163255329925,2098.0622260371924,1996.0408495100692,61.98277543366308,7.186164401023562,0.5861411292864261,74.70965798803145,42.49078315403375,21.895693072704965,0.5861542847970921
flux-matched,0.7000000000000001,261.9019248346911,1.3802011856056255,1.0321644670372876,-0.012409725105465372,4.3799275317724096e-10,227.9175363918971,58.5935613276096,194.54687868423872,0.7605666881820168,12.921943359581745,3.369213734261785,6.227780686661177,0.42564236784251464,0.24165623230256655,3.103462223178495,0.03224475575449943,0.9466540347712206,3042.35902468599,157.11850452125216,10.727713915146133,901.3452117202824,96.85107510860706,7175.718221486819,33.98562643755891,1.01861626357686,567.8546252777777,14.21853084116524,61.201710672028184,46.05941785269314,15.31863628492362,0.011188495910772806,101.63164989305481,61.385819109900474,80.42927870811083,0.027459643443955187,0.9188485964812927,38.72280938327516,160.77719061672477,20.91108534933564,1.6640108516912997,1.5486330496315366,16.07627074934156,2093.4956741447377,1992.3165737988181,62.21294405049017,7.129925945749095,0.5804405658840389,74.79842442251342,42.54452934540338,21.933175330712896,0.586460891390415
flux-matched,0.75,261.9019248346911,1.3362361261537476,0.997792419859729,-0.012287148917950163,4.5784531721437816e-10,228.4453563655663,58.43685822188513,195.26523199124128,0.7835858770517274,12.937788372144318,3.3398017699694895,6.265956901990624,0.42410844943643794,0.24093091262286723,3.0970772427649567,0.03212472321637888,0.9467387774747561,3027.5687274982874,155.7615645982539,10.804624899045525,899.4107993501638,99.83273280067525,7224.858338236118,34.19840167405159,1.0197824414596124,567.4205040954862,14.195733360364716,61.26708121381172,45.48460591088685,15.39253495723075,0.011208137093478034,101.69020776915777,61.450590193121215,80.5261615029449,0.027522879789165178,0.9210277282125121,38.706792487311525,160.79320751268838,20.906621213879752,1.6638731290247784,1.5485700842380676,16.08093557285742,2088.7802077269994,1988.5944242702633,62.42499813903056,7.077737979031497,0.5749089700247771,74.84327951415379,42.59302550881982,21.956666574826652,0.5867371584291513
flux-matched,0.8,261.9019248346911,1.289425917154141,0.9612369206096182,-0.01217620480924039,4.646523166229599e-10,228.96896209147613,58.27741269090577,195.9797398137937,0.8069583740045433,12.952804227284567,3.3137789718346404,6.299452517911821,0.4228127849251092,0.24031741296604606,3.0916149554939363,0.03202335686903963,0.9468113816017628,3012.616663572627,154.46523081500038,10.88181015892333,897.47555310471,102.86320323749061,7272.556532075619,34.430179551756574,1.0212412196611342,566.9442681058492,14.185012714486723,61.397451894315694,44.863418282401945,15.459063202739069,0.011226215385590954,101.6790303899451,61.51028752410049,80.60049377340644,0.027578224543284065,0.9227702311405811,38.693983690922245,160.80601630907773,20.902669365478687,1.6637434524820929,1.548510010971865,16.085077171067365,2083.897384065891,1984.8760953848384,62.615892888368165,7.029719912191999,0.5695427051031382,74.83629197980459,42.63323438925208,21.96317707469206,0.5869659357419549
flux-matched,0.8500000000000001,261.9019248346911,1.239700828599561,0.9224574177727706,-0.012076157628751747,4.369908879198192e-10,229.49090846336514,58.115174034155366,196.69228102169515,0.8306972102920184,12.967103441413265,3.291396736416001,6.327908323874025,0.4217741127220832,0.2398249275315015,3.087153788397057,0.03194211105989187,0.9468707526987754,2997.487130039451,153.23547208657945,10.959429808994235,895.5402810171338,105.94431996686464,7319.0444685216,34.68258670864336,1.0230145057403583,566.4219213635978,14.187105744920958,61.59827624983303,44.192828490991836,15.517127487719549,0.011241599206207792,101.58692138559927,61.56121385467992,80.6448800759341,0.02762166268706998,0.9239168929408619,38.685540982995775,160.81445901700422,20.899314876852912,1.663620880526951,1.5484520416781584,16.08861220094199,2078.8277315950354,1981.1629681757736,62.7824599971306,6.98600402408919,0.5643382669763014,74.7690737577219,42.66182817918421,21.94952602832031,0.5871284723800241
flux-matched,0.9,261.9019248346911,1.1870464293064698,0.8814576640715728,-0.011986325194808866,3.4091840461769607e-10,230.01374597647282,57.950063789732326,197.4047432371796,0.8548177021539168,12.980795405486026,3.2729165862805214,6.350951125213614,0.42101193389019265,0.23946297385050128,3.083774879630928,0.03188250113492439,0.9469157648496779,2982.1625522370346,152.0784359129701,11.037650395891177,893.6056059353757,109.07822295443633,7364.574028598462,34.95732635889046,1.025125982187249,565.8493018485633,14.202834207150845,61.875512868079355,43.4697374528027,15.565612783692396,0.011253041127955244,101.40216169377696,61.599296553955796,80.65126888428794,0.027648785527759723,0.9242942427296351,38.682726967446435,160.8172730325536,20.89664428104726,1.6635044718384722,1.5483953836389206,16.09145586347537,2073.550983438259,1977.4560857808,62.92146892683567,6.946734367249729,0.5592922589087098,74.6328443201702,42.675169631473146,21.91236227994497,0.587204265884396
flux-matched,0.9500000000000001,261.9019248346911,1.1315253638588134,0.8383026888637707,-0.01190608205064883,1.8258106138091534e-10,230.53999245399723,57.781977408526444,198.11900290834498,0.8793373317462568,12.993985170010092,3.2586072152350956,6.368198343198191,0.42054626145318236,0.23924125661912368,3.081560839077669,0.031846084417536384,0.9469452798920348,2966.623709988154,151.00036688980168,11.116643319549265,891.6719553428727,112.26734496235635,7409.411985927694,35.256159003990774,1.0276010387289989,565.222139021865,14.233104691702,62.23562068428143,42.691032269003735,15.603410955394212,0.011259170252081657,101.11263680638743,61.62005677585752,80.61093136364153,0.02765477426875608,0.9237145059667635,38.68691293209869,160.81308706790134,20.894743752892307,1.6633932892274204,1.5483392473915651,16.09352371048872,2068.0464216310775,1973.7561309497162,63.02970935551407,6.912064644072986,0.5544013478155608,74.41852659393771,42.66929644184973,21.84819674526065,0.5871709034088953
