rho_program,s,eta,SAM,met,alpha_real,alpha_imag,tlogeta,resid
0.0,34.3441467440444,2.4361466501108,13387.163392902048,25.012181971121976,-4.409334226359392e-05,0.0,0.0001232417191719,1.9654014735747853e-11
0.0,34.84414695565866,2.4362917616117703,13623.459061413463,25.01229640076803,-4.2633330597750215e-05,0.0,0.000119128393085,3.5456887432564938e-12
0.0,35.34414715294587,2.4364321173589345,13859.80713468331,25.012416096915576,-4.124462671597789e-05,0.0,0.0001152174392051,4.46931380793103e-12
0.0,35.84414733709117,2.4365679471898694,14096.205335563933,25.01254035801273,-3.99226664982062e-05,0.0,0.0001114958170705,2.0463630789890885e-12
0.0,36.34414750916458,2.4366994663885784,14332.651517941,25.012668555932446,-3.866324424375117e-05,0.0,0.0001079515177948,8.58335624798201e-12
0.0,36.844147670133786,2.4368268768172063,14569.143657386196,25.01280012795036,-3.7462480139430176e-05,0.0,0.0001045734678885,8.506961602040115e-12
0.0,37.34414782087534,2.436950367944032,14805.679842602736,25.012934569676144,-3.631679044769863e-05,0.0,0.000101351443383,2.0534045246303727e-11
0.0,37.84414796218446,2.4370701177785885,15042.25826758548,25.01307142881403,-3.522286029112516e-05,0.0,9.827599296161116e-05,3.979039320256561e-12
0.0,38.34414809478366,2.43718629372358,15278.877224427286,25.013210299646666,-3.417762049476857e-05,0.0,9.533836909311457e-05,1.320045765833811e-11
0.0,38.84414821933037,2.4372990533520364,15515.53509670976,25.013350818150577,-3.317822528539834e-05,0.0,9.253046618090763e-05,9.973679119633238e-12
0.0,39.34414833642361,2.43740854511727,15752.230353423573,25.01349265766456,-3.222203448654562e-05,0.0,8.984476496183895e-05,1.7307266707598854e-11
0.0,39.84414844660998,2.437514909002282,15988.961543369474,25.013635525042755,-3.130659372765847e-05,0.0,8.727428242934812e-05,1.1709744285326451e-11
0.0,40.34414855038887,2.437618277114564,16225.72728999596,25.013779157233387,-3.0429621658000755e-05,0.0,8.481252666989377e-05,5.280183063335244e-12
0.0,40.84414864821717,2.437718774231532,16462.526286634446,25.01392331823195,-2.9588993637989575e-05,0.0,8.245345604782527e-05,7.091377486512988e-12
0.0,41.34414874051337,2.437816518301357,16699.357292096163,25.01406779636435,-2.878272941695129e-05,0.0,8.019144231817316e-05,4.6824766286590594e-12
0.0,41.844148827661286,2.43791162090332,16936.219126599357,25.014212401861123,-2.8008982036426777e-05,0.0,7.802123718393466e-05,1.0267022623151864e-11
0.0,42.34414891001335,2.438004187671478,17173.11066799824,25.01435696468896,-2.72660269633106e-05,0.0,7.59379419644019e-05,8.58335624798201e-12
0.0,42.84414898789356,2.438094318685034,17410.030848287435,25.014501332610124,-2.655225154169669e-05,0.0,7.393698007518428e-05,2.5227541302601718e-11
0.0,43.344149061600085,2.4381821088283475,17646.97865035897,25.01464536944342,-2.586614824384753e-05,0.0,7.201407195558902e-05,1.0560366126670487e-11
0.0,43.84414913140765,2.438267648123372,17883.95310499049,25.014788953504663,-2.520630538992089e-05,0.0,7.016521227857829e-05,1.2320427147782235e-11
0.0,44.34414919756965,2.438351022036891,18120.95328804601,25.01493197620612,-2.457140011472169e-05,0.0,6.838664913845213e-05,1.144039663722636e-11
0.0,44.84414926032004,2.4384323117648043,18357.97831787116,25.015074340797764,-2.396019136039856e-05,0.0,6.667486509437751e-05,9.093648609077364e-12
0.0,45.34414931987504,2.438511594495393,18595.02735286811,25.01521596123477,-2.3371514614969853e-05,0.0,6.502655980971215e-05,2.749800387391588e-12
0.0,45.84414937643473,2.4385889436533548,18832.09958923512,25.01535676115761,-2.2804276070791875e-05,0.0,6.343863417524899e-05,4.547473508864641e-12
0.0,46.344149430184345,2.4386644291262933,19069.194258858224,25.01549667297284,-2.2257447152829284e-05,0.0,6.190817581978647e-05,1.7013923204080228e-11
0.0,46.84414948129562,2.438738117474988,19306.310627342977,25.015635637023674,-2.173006052027794e-05,0.0,6.043244572334555e-05,1.9654014735747853e-11
0.0,47.3441495299279,2.4388100721289168,19543.447992175694,25.015773600841275,-2.122120536597755e-05,0.0,5.9008866043869006e-05,1.0560366126670487e-11
0.0,47.84414957622912,2.4388803535681256,19780.60568100394,25.015910518468043,-2.0730023680667876e-05,0.0,5.763500884384753e-05,1.2613770651300859e-11
0.0,48.344149620336815,2.4389490194926013,20017.783050027923,25.01604634984586,-2.0255706150507105e-05,0.0,5.630858578372448e-05,8.182358638284217e-12
0.0,48.84414966237891,2.439016124980096,20254.97948249365,25.01618106026214,-1.9797489550550434e-05,0.0,5.502743858845619e-05,5.454905758856144e-12
0.0,49.344149702474525,2.43908172263334,20492.19438728153,25.016314619848536,-1.935465348231054e-05,0.0,5.378953029432465e-05,7.333587587965616e-12
